#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-16T17:48:21 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-16T17:48:21	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/276/59/table7&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22760059
#Name: J/ApJS/276/59
#Title: The DiskMass Survey (DMS). XI. Full Ha sample (Swaters+, 2025)
#INFO	ivoid=ivo://cds.vizier/j/apjs/276/59	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/276/59	    IVOID of underlying data collection
#INFO	creator=Swaters R.A.	    First author or institution
#INFO	cites=bibcode:2025ApJS..276...59S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2025	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/276/59	    Dataset landing page
#INFO	publication_date=2026-02-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_276_59_table7:
#Name: J/ApJS/276/59/table7
#Title: H{alpha} data table for individual fiber measurements
#Column	UGC	(I5)	[16/12808] UGC galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(A3)	Run code (1)	[ucd=meta.id;obs]
#Column	N	(I1)	[1/5] Night during the observing run	[ucd=meta.note]
#Column	P	(I1)	[1/4] SparsePak pointing	[ucd=obs.field]
#Column	A	(I2)	[1/82] SparsePak fiber aperture	[ucd=instr.fov]
#Column	C	(I1)	[1/9] Fitting code (2)	[ucd=meta.code]
#Column	oRA	(F5.1)	[-70.5/38.7] East-West offset of fiber aperture (3)	[ucd=pos.eq.ra;arith.diff]
#Column	oDE	(F5.1)	[-47/62.5] North-South offset of fiber aperture (3)	[ucd=pos.eq.dec;arith.diff]
#Column	EWg	(F6.1)	[-0.2/1167]? H{alpha} emission equivalent width from sum of Gaussian line parameters	[ucd=spect.line.eqWidth]
#Column	EWsum	(F7.1)	[-0.2/29060]? H{alpha} emission equivalent width from zeroth moment of line emission	[ucd=spect.line.eqWidth]
#Column	logmuN	(F6.2)	[-16.6/-13] Log H{alpha} narrow component surface-brightness (flux within the 4.7" diameter fiber aperture); in erg/s/cm^2^/arcsec^2^	[ucd=phot.mag.sb]
#Column	e_logmuN	(F5.2)	[0/73] Uncertainty in logmuN	[ucd=stat.error;phot.mag.sb]
#Column	VelN	(F6.1)	[-382/348] Narrow component velocity relative to kinematic model galaxy barycenter	[ucd=phys.veloc;arith.diff]
#Column	e_VelN	(F6.1)	[0/5579] Uncertainty in VelN	[ucd=stat.error;phys.veloc;arith.diff]
#Column	sigmaN	(F5.1)	[2.9/142] Narrow component velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigmaN	(F5.1)	[0/999] Uncertainty in sigmaN	[ucd=stat.error;phys.veloc.dispersion]
#Column	logmuB	(F6.2)	[-99/-13]? Log H{alpha} broad component surface-brightness; in erg/s/cm^2^/arcsec^2^	[ucd=phot.mag.sb]
#Column	e_logmuB	(F5.2)	[0/13.4]? Uncertainty in logmuB	[ucd=stat.error;phot.mag.sb]
#Column	VelB	(F6.1)	[-487/340]? Broad component velocity relative to the kinematic model galaxy barycenter	[ucd=phys.veloc;arith.diff]
#Column	e_VelB	(F6.1)	[0/1174]? Uncertainty in VelB	[ucd=stat.error;phys.veloc;arith.diff]
#Column	sigmaB	(F5.1)	[0/888]? Broad component velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigmaB	(F5.1)	[0/999]? Uncertainty in sigmaB	[ucd=stat.error;phys.veloc.dispersion]
UGC	R	N	P	A	C	oRA	oDE	EWg	EWsum	logmuN	e_logmuN	VelN	e_VelN	sigmaN	e_sigmaN	logmuB	e_logmuB	VelB	e_VelB	sigmaB	e_sigmaB
 6616	P3 	2	1	77	1	-28.7	-14.5	  -0.2	   -0.2	-15.19	 0.04	 -31.1	   1.4	 18.7	  1.2	      	     	      	      	     	
 6616	P3 	2	1	79	1	  0.8	-14.5	  -0.2	   -0.2	-15.06	 0.02	  -2.8	   0.9	 18.6	  0.8	      	     	      	      	     	
 6616	P3 	2	2	 1	1	 10.9	 -3.5	  12.8	   12.0	-14.74	 0.03	  26.4	   1.5	 23.9	  1.2	      	     	      	      	     	
 6616	P3 	2	2	 8	1	 30.6	 -3.5	  29.7	   30.5	-15.01	 0.03	  27.7	   1.3	 18.6	  1.1	      	     	      	      	     	
 6616	P3 	2	2	13	1	 35.5	-12.0	  37.3	   37.6	-14.90	 0.02	  29.1	   0.7	 16.0	  0.6	      	     	      	      	     	
 6616	P3 	2	2	14	1	 30.6	-20.4	  14.1	   13.0	-15.24	 0.06	  24.1	   2.7	 22.4	  2.2	      	     	      	      	     	
 6616	P3 	2	2	23	7	 15.8	  4.9	  -0.2	    0.0	-15.56	 0.10	  26.7	   3.9	 17.8	  3.2	      	     	      	      	     	
 6616	P3 	2	2	25	1	  5.9	-12.0	   8.7	    7.8	-15.24	 0.06	  -1.0	   2.4	 19.5	  1.9	      	     	      	      	     	
 6616	P3 	2	2	28	7	 20.7	 -3.5	  -0.2	    8.0	-15.76	 0.12	  33.1	   3.1	 12.6	  2.5	      	     	      	      	     	
 6616	P3 	2	2	30	3	 20.7	-20.4	  26.5	   28.2	-15.41	 0.23	  17.9	   9.5	 14.5	  7.8	-15.58	 0.13	 -31.5	   1.8	 34.1	  1.4
 6616	P3 	2	2	31	1	  1.0	 -9.1	  11.2	   13.0	-15.13	 0.04	  -3.4	   1.4	 17.7	  1.1	      	     	      	      	     	
 6616	P3 	2	2	32	1	  5.9	-28.8	   7.4	   12.3	-15.49	 0.09	  -9.8	   2.7	 14.9	  2.2	      	     	      	      	     	
 6616	P3 	2	2	44	1	  1.0	  7.7	   6.7	    5.5	-15.22	 0.07	  10.7	   3.4	 24.3	  2.8	      	     	      	      	     	
 6616	P3 	2	2	45	1	 -8.8	 -3.5	  24.9	   23.7	-14.40	 0.01	 -25.6	   0.6	 26.5	  0.5	      	     	      	      	     	
 6616	P3 	2	2	46	1	  5.9	 -6.3	   2.5	    2.7	-15.54	 0.08	  11.1	   3.1	 17.4	  2.5	      	     	      	      	     	
 6616	P3 	2	2	48	1	  1.0	-14.8	  11.0	    9.7	-15.03	 0.03	  -2.7	   1.7	 23.5	  1.4	      	     	      	      	     	
 6616	P3 	2	2	49	3	 -3.9	-28.8	  10.6	   10.7	-15.55	 0.71	 -10.8	  21.7	 10.8	 17.7	-15.47	 0.25	 -39.3	   1.6	 68.3	  1.3
 6616	P3 	2	2	56	1	 -8.8	 13.4	   8.7	    9.4	-15.44	11.45	  -2.9	 850.9	 16.2	426.3	      	     	      	      	     	
 6616	P3 	2	2	60	1	-18.7	 13.4	  -0.2	   -0.2	-14.80	 0.02	 -15.7	   0.8	 21.3	  0.6	      	     	      	      	     	
 6616	P3 	2	2	61	1	-23.6	-12.0	  -0.2	   -0.2	-15.32	 0.07	 -39.4	   4.6	 32.4	  3.8	      	     	      	      	     	
 6616	P3 	2	2	62	1	 -3.9	  4.9	  16.0	   15.3	-14.86	 0.02	  -9.3	   1.0	 22.8	  0.8	      	     	      	      	     	
 6616	P3 	2	2	71	1	 -8.8	-20.4	  -0.2	   -0.2	-15.12	 0.05	 -10.5	   2.1	 21.8	  1.7	      	     	      	      	     	
 6616	P3 	2	2	77	7	-28.5	-20.4	  -0.2	   -0.2	-15.42	 0.09	 -28.7	   5.4	 27.4	  4.4	      	     	      	      	     	
 6616	P3 	2	2	80	1	-63.0	 -0.7	  -0.2	   -0.2	-15.34	 0.06	 -40.9	   3.6	 26.3	  2.9	      	     	      	      	     	
 6616	P3 	2	2	81	7	-23.6	-28.8	  -0.2	   -0.2	-15.50	 0.12	 -35.7	   5.1	 20.0	  4.2	      	     	      	      	     	
 6641	R8 	1	1	 1	7	 10.1	 -0.8	  -0.2	    2.0	-15.73	 0.11	   7.9	   5.4	 23.9	  4.4	      	     	      	      	     	
 6641	R8 	1	1	 3	1	 34.8	 24.6	  10.0	   11.1	-15.86	 0.09	  42.2	   2.3	 12.1	  1.9	      	     	      	      	     	
 6641	R8 	1	1	 6	1	 29.8	 33.0	  12.5	   11.8	-15.71	 0.08	  53.0	   3.1	 18.2	  2.5	      	     	      	      	     	
 6641	R8 	1	1	 8	7	 29.8	 -0.8	  -0.2	    2.9	-16.01	 0.15	  14.9	   6.3	 19.7	  5.1	      	     	      	      	     	
 6641	R8 	1	1	10	1	 34.8	-26.1	  13.2	   14.3	-15.80	 0.07	 -25.4	   2.3	 14.6	  1.8	      	     	      	      	     	
 6641	R8 	1	1	13	1	 34.8	 -9.2	  17.5	   16.4	-15.76	 0.08	 -13.4	   4.8	 28.0	  4.0	      	     	      	      	     	
 6641	R8 	1	1	15	1	 24.9	 -9.2	  40.1	   33.0	-15.64	 0.05	  -4.2	   2.0	 17.9	  1.6	      	     	      	      	     	
 6641	R8 	1	1	21	1	 10.1	 16.1	  19.9	   19.7	-15.15	 0.01	  57.7	   0.6	 19.0	  0.5	      	     	      	      	     	
 6641	R8 	1	1	23	1	 15.1	  7.7	  15.5	   14.0	-15.24	 0.02	  34.9	   1.0	 20.2	  0.8	      	     	      	      	     	
 6641	R8 	1	1	24	1	 15.1	 -9.2	  38.0	   36.8	-14.88	 0.01	 -19.4	   0.4	 19.1	  0.3	      	     	      	      	     	
 6641	R8 	1	1	25	1	  5.2	 -9.2	  10.4	    9.7	-15.28	 0.02	 -36.3	   1.3	 24.3	  1.0	      	     	      	      	     	
 6641	R8 	1	1	26	1	  5.2	  2.1	   6.2	    5.7	-15.29	 0.02	  16.1	   0.8	 17.5	  0.7	      	     	      	      	     	
 6641	R8 	1	1	28	1	 20.0	 -0.8	  15.0	   12.4	-15.51	 0.04	   9.7	   1.6	 19.5	  1.3	      	     	      	      	     	
 6641	R8 	1	1	30	1	 20.0	-17.6	  19.0	   25.6	-15.68	 0.05	 -40.2	   1.7	 15.9	  1.4	      	     	      	      	     	
 6641	R8 	1	1	31	1	  0.3	 -6.4	   8.6	    8.3	-15.22	 0.02	 -33.6	   0.8	 21.1	  0.7	      	     	      	      	     	
 6641	R8 	1	1	32	1	  5.2	-26.1	  65.0	   66.6	-15.22	 0.02	 -64.9	   0.7	 18.6	  0.6	      	     	      	      	     	
 6641	R8 	1	1	33	1	 10.1	-17.6	  50.2	   49.2	-15.19	 0.02	 -47.5	   0.7	 19.5	  0.5	      	     	      	      	     	
 6641	R8 	1	1	36	7	-19.4	 33.0	  -0.2	   -0.2	-16.01	 0.10	  45.0	   3.3	 16.5	  2.7	      	     	      	      	     	
 6641	R8 	1	1	40	1	 -4.6	 24.6	  38.3	   39.8	-15.33	 0.02	  67.9	   1.1	 22.9	  0.9	      	     	      	      	     	
 6641	R8 	1	1	41	1	  5.2	  7.7	  14.1	   14.0	-15.11	 0.01	  43.8	   0.5	 18.5	  0.4	      	     	      	      	     	
 6641	R8 	1	1	42	1	  0.3	 16.1	  11.1	    9.9	-15.60	 0.04	  58.4	   1.8	 23.7	  1.5	      	     	      	      	     	
 6641	R8 	1	1	43	1	 -4.6	  2.1	   3.3	    3.4	-15.67	 0.05	   7.6	   1.9	 17.5	  1.5	      	     	      	      	     	
 6641	R8 	1	1	44	1	  0.3	 10.5	  14.5	   13.9	-15.10	 0.01	  47.6	   0.6	 19.6	  0.4	      	     	      	      	     	
 6641	R8 	1	1	45	1	 -9.6	 -0.8	  11.8	   11.3	-15.35	 0.02	  -1.1	   1.0	 19.8	  0.8	      	     	      	      	     	
 6641	R8 	1	1	46	1	  5.2	 -3.6	   7.0	    6.7	-15.29	 0.02	  -7.8	   0.8	 18.6	  0.6	      	     	      	      	     	
 6641	R8 	1	1	47	1	  0.3	  4.9	   9.1	    8.2	-15.06	 0.02	  24.9	   0.7	 20.7	  0.6	      	     	      	      	     	
 6641	R8 	1	1	48	1	  0.3	-12.0	   9.1	    9.7	-15.39	 0.02	 -51.2	   0.9	 18.6	  0.7	      	     	      	      	     	
 6641	R8 	1	1	49	1	 -4.6	-26.1	  29.1	   32.0	-15.22	 0.02	 -64.3	   0.7	 18.6	  0.6	      	     	      	      	     	
 6641	R8 	1	1	51	1	 -4.6	 -9.2	   9.2	    9.4	-15.40	 0.03	 -45.7	   1.1	 20.0	  0.9	      	     	      	      	     	
 6641	R8 	1	1	52	1	  0.3	 -0.8	   3.3	    3.3	-15.24	 0.02	  -4.1	   1.1	 22.7	  0.9	      	     	      	      	     	
 6641	R8 	1	1	56	7	 -9.6	 16.1	  -0.2	    4.2	-16.02	 0.10	  42.8	   2.9	 13.8	  2.4	      	     	      	      	     	
 6641	R8 	1	1	58	1	-14.5	 24.6	  22.1	   21.7	-15.74	 0.07	  46.7	   3.0	 21.0	  2.5	      	     	      	      	     	
 6641	R8 	1	1	60	1	-19.4	 16.1	  57.4	   59.5	-15.19	 0.02	  36.0	   0.8	 21.4	  0.6	      	     	      	      	     	
 6641	R8 	1	1	62	1	 -4.6	  7.7	   9.3	    8.1	-15.33	 0.02	  28.0	   0.9	 19.0	  0.7	      	     	      	      	     	
 6641	R8 	1	1	63	1	-14.5	  7.7	   9.1	    8.8	-15.53	 0.04	  14.2	   1.6	 18.7	  1.3	      	     	      	      	     	
 6641	R8 	1	1	64	1	-14.5	 -9.2	  35.6	   38.1	-15.04	 0.01	 -41.4	   0.5	 20.5	  0.4	      	     	      	      	     	
 6641	R8 	1	1	66	1	 -4.6	 -3.6	   6.6	    6.6	-15.39	 0.03	 -20.6	   1.5	 22.3	  1.2	      	     	      	      	     	
 6641	R8 	1	1	69	1	-19.4	-34.5	  -0.2	   -0.2	-15.16	 0.02	 -62.7	   0.6	 16.9	  0.5	      	     	      	      	     	
 6641	R8 	1	1	71	1	 -9.6	-17.6	  16.3	   19.3	-15.49	 0.03	 -64.0	   1.3	 17.4	  1.0	      	     	      	      	     	
 6641	R8 	1	1	74	1	-34.2	 -9.2	  21.4	   19.4	-15.66	 0.07	 -28.3	   3.6	 25.6	  2.9	      	     	      	      	     	
 6641	R8 	1	1	75	1	-29.3	 16.1	  78.3	   71.4	-15.62	 0.05	  18.4	   2.5	 21.9	  2.0	      	     	      	      	     	
 6641	R8 	1	1	76	1	-34.2	  7.7	  22.6	   19.7	-15.89	 0.09	   1.4	   3.9	 21.0	  3.2	      	     	      	      	     	
 6641	R8 	1	1	79	1	  0.3	-17.6	  14.4	   14.1	-15.38	 0.03	 -59.4	   1.2	 18.1	  1.0	      	     	      	      	     	
 6641	R8 	1	1	82	1	-19.4	 -0.8	   8.6	    7.3	-15.59	 0.05	  -9.9	   2.5	 22.0	  2.1	      	     	      	      	     	
 6641	R8 	1	2	 1	1	  9.4	 -5.8	   8.0	    7.6	-15.24	 0.04	  -7.1	   1.6	 21.1	  1.3	      	     	      	      	     	
 6641	R8 	1	2	12	7	 29.1	-39.6	  -0.2	    0.0	-16.19	 0.12	 -38.2	   1.9	  7.4	  1.5	      	     	      	      	     	
 6641	R8 	1	2	13	1	 34.1	-14.2	 146.3	  162.2	-15.39	 0.03	 -14.1	   1.3	 18.9	  1.0	      	     	      	      	     	
 6641	R8 	1	2	15	1	 24.2	-14.2	  91.8	   99.0	-15.39	 0.03	 -18.3	   1.5	 22.4	  1.3	      	     	      	      	     	
 6641	R8 	1	2	17	1	 19.3	 28.0	  26.6	   30.3	-15.91	 0.07	  52.6	   3.2	 20.1	  2.6	      	     	      	      	     	
 6641	R8 	1	2	18	1	  4.5	 19.5	   9.6	    9.1	-15.53	 0.03	  67.8	   1.4	 19.1	  1.1	      	     	      	      	     	
 6641	R8 	1	2	20	1	 14.4	 19.5	  21.1	   22.1	-15.34	 0.02	  54.7	   1.0	 19.1	  0.8	      	     	      	      	     	
 6641	R8 	1	2	21	1	  9.4	 11.1	  10.3	    8.1	-15.41	 0.03	  47.8	   1.4	 24.5	  1.1	      	     	      	      	     	
 6641	R8 	1	2	23	2	 14.4	  2.6	  34.8	   34.2	-15.20	 0.02	  20.4	   0.6	 16.3	  0.5	-15.09	 0.02	  21.2	   1.3	 34.6	  1.1
 6641	R8 	1	2	24	1	 14.4	-14.2	  53.5	   52.6	-14.88	 0.01	 -36.4	   0.4	 21.5	  0.3	      	     	      	      	     	
 6641	R8 	1	2	25	1	  4.5	-14.2	  15.7	   14.5	-15.26	 0.02	 -47.4	   1.0	 20.7	  0.8	      	     	      	      	     	
 6641	R8 	1	2	26	1	  4.5	 -3.0	   6.6	    6.3	-15.30	 0.02	 -10.4	   0.8	 18.1	  0.6	      	     	      	      	     	
 6641	R8 	1	2	27	1	 19.3	 11.1	  30.4	   30.0	-15.35	 0.02	  48.1	   0.8	 17.9	  0.6	      	     	      	      	     	
 6641	R8 	1	2	28	1	 19.3	 -5.8	  38.5	   43.7	-15.28	 0.02	  -6.1	   1.0	 20.1	  0.8	      	     	      	      	     	
 6641	R8 	1	2	30	1	 19.3	-22.7	  64.6	   62.1	-15.51	 0.03	 -46.1	   1.1	 18.9	  0.9	      	     	      	      	     	
 6641	R8 	1	2	31	1	 -0.4	-11.4	   7.4	    7.0	-15.45	 0.03	 -50.7	   1.0	 19.5	  0.8	      	     	      	      	     	
 6641	R8 	1	2	33	2	  9.4	-22.7	 118.4	  110.9	-15.07	 0.01	 -58.1	   0.5	 18.2	  0.4	-15.59	 0.06	 -60.4	   7.0	 52.6	  5.7
 6641	R8 	1	2	35	1	 19.3	-39.6	  17.5	    0.0	-16.19	 0.09	 -48.0	   1.9	 10.1	  1.6	      	     	      	      	     	
 6641	R8 	1	2	39	1	-10.3	 28.0	  15.5	   13.4	-15.75	 0.05	  62.3	   1.8	 17.0	  1.5	      	     	      	      	     	
 6641	R8 	1	2	40	1	 -5.4	 19.5	  11.5	   10.5	-15.76	 0.05	  58.2	   2.4	 20.5	  1.9	      	     	      	      	     	
 6641	R8 	1	2	41	1	  4.5	  2.6	   5.8	    6.0	-15.36	 0.02	  17.9	   0.9	 17.4	  0.7	      	     	      	      	     	
 6641	R8 	1	2	42	3	 -0.4	 11.1	  16.4	   15.4	-15.19	 0.01	  50.9	   0.5	 18.4	  0.4	-15.67	 0.06	  44.9	   5.5	 45.0	  4.4
 6641	R8 	1	2	43	1	 -5.4	 -3.0	   6.6	    6.1	-15.40	 0.03	 -26.4	   1.2	 20.1	  0.9	      	     	      	      	     	
 6641	R8 	1	2	44	1	 -0.4	  5.5	  10.1	    9.8	-15.04	 0.01	  25.3	   0.5	 19.9	  0.4	      	     	      	      	     	
 6641	R8 	1	2	45	1	-10.3	 -5.8	  22.3	   20.7	-15.05	 0.01	 -33.5	   0.5	 19.4	  0.4	      	     	      	      	     	
 6641	R8 	1	2	46	1	  4.5	 -8.6	   8.5	    7.6	-15.32	 0.02	 -36.5	   1.2	 23.7	  1.0	      	     	      	      	     	
 6641	R8 	1	2	47	1	 -0.4	 -0.2	   3.1	    2.6	-15.27	 0.03	  -4.1	   1.2	 22.9	  1.0	      	     	      	      	     	
 6641	R8 	1	2	48	1	 -0.4	-17.1	  21.9	   23.9	-15.33	 0.02	 -62.2	   0.8	 18.2	  0.7	      	     	      	      	     	
 6641	R8 	1	2	51	1	 -5.4	-14.2	  40.3	   41.3	-14.95	 0.01	 -51.4	   0.4	 20.4	  0.4	      	     	      	      	     	
 6641	R8 	1	2	52	1	 -0.4	 -5.8	   7.1	    6.6	-15.29	 0.02	 -31.5	   0.8	 19.5	  0.7	      	     	      	      	     	
 6641	R8 	1	2	55	7	-25.1	 19.5	  -0.2	   71.0	-16.05	 0.10	  29.3	   3.8	 17.5	  3.1	      	     	      	      	     	
 6641	R8 	1	2	56	1	-10.3	 11.1	  39.4	   38.7	-14.82	 0.01	  29.0	   0.3	 20.1	  0.2	      	     	      	      	     	
 6641	R8 	1	2	58	1	-15.2	 19.5	   9.4	    9.8	-15.95	 0.09	  39.9	   3.0	 15.8	  2.4	      	     	      	      	     	
 6641	R8 	1	2	60	1	-20.1	 11.1	  25.8	   24.1	-15.42	 0.03	  15.2	   1.1	 19.2	  0.9	      	     	      	      	     	
 6641	R8 	1	2	61	7	-25.1	-14.2	  -0.2	   -0.2	-16.28	 0.13	 -41.2	   2.1	  7.9	  1.7	      	     	      	      	     	
 6641	R8 	1	2	62	1	 -5.4	  2.6	   3.0	    3.4	-15.72	 0.06	  15.4	   2.5	 19.6	  2.0	      	     	      	      	     	
 6641	R8 	1	2	63	1	-15.2	  2.6	  17.2	   17.3	-15.28	 0.02	   0.7	   0.8	 21.2	  0.7	      	     	      	      	     	
 6641	R8 	1	2	64	1	-15.2	-14.2	   6.0	    4.4	-15.97	 0.08	 -58.8	   3.5	 19.6	  2.8	      	     	      	      	     	
 6641	R8 	1	2	65	7	-25.1	  2.6	  -0.2	    5.9	-16.06	 0.10	   0.2	   3.6	 16.5	  3.0	      	     	      	      	     	
 6641	R8 	1	2	66	1	 -5.4	 -8.6	   8.2	    7.1	-15.47	 0.03	 -45.3	   1.3	 18.5	  1.0	      	     	      	      	     	
 6641	R8 	1	2	67	1	-15.2	-31.1	 188.7	  187.0	-15.16	 0.01	 -60.5	   0.6	 19.2	  0.5	      	     	      	      	     	
 6641	R8 	1	2	69	1	-20.1	-39.6	  -0.2	   -0.2	-15.54	 0.04	 -65.9	   2.0	 22.9	  1.6	      	     	      	      	     	
 6641	R8 	1	2	71	7	-10.3	-22.7	  -0.2	   10.0	-16.00	 0.11	 -63.8	   4.4	 18.9	  3.6	      	     	      	      	     	
 6641	R8 	1	2	74	7	-34.9	-14.2	  -0.2	    0.0	-15.99	 0.11	 -40.1	   4.6	 18.9	  3.8	      	     	      	      	     	
 6641	R8 	1	2	77	1	-30.0	-22.7	  29.5	   32.4	-15.62	 0.06	 -40.8	   3.8	 28.3	  3.1	      	     	      	      	     	
 6641	R8 	1	2	79	1	 -0.4	-22.7	  13.5	   13.1	-15.43	 0.03	 -59.7	   1.3	 18.2	  1.1	      	     	      	      	     	
 6641	R8 	1	2	81	1	-25.1	-31.1	  45.5	   45.1	-15.24	 0.03	 -53.6	   1.3	 22.2	  1.1	      	     	      	      	     	
 6641	R8 	1	3	 1	1	  3.9	 -3.6	   4.5	    4.2	-15.29	 0.04	 -11.5	   1.2	 16.2	  1.0	      	     	      	      	     	
 6641	R8 	1	3	 4	1	 18.7	  4.8	  10.6	   10.3	-15.33	 0.03	  33.8	   1.0	 16.5	  0.8	      	     	      	      	     	
 6641	R8 	1	3	 5	1	 23.6	 13.3	   7.1	    5.2	-15.75	 0.07	  33.8	   2.5	 16.8	  2.0	      	     	      	      	     	
 6641	R8 	1	3	12	1	 23.6	-37.4	  35.9	   37.1	-15.59	 0.08	 -54.0	   6.3	 38.8	  5.2	      	     	      	      	     	
 6641	R8 	1	3	13	1	 28.5	-12.0	  44.4	   43.1	-15.13	 0.02	 -19.9	   1.3	 26.3	  1.1	      	     	      	      	     	
 6641	R8 	1	3	15	1	 18.7	-12.0	  26.0	   24.5	-15.14	 0.02	 -20.9	   1.0	 24.0	  0.8	      	     	      	      	     	
 6641	R8 	1	3	18	1	 -1.1	 21.7	  10.8	   10.6	-15.49	 0.04	  62.7	   1.3	 17.0	  1.1	      	     	      	      	     	
 6641	R8 	1	3	20	1	  8.8	 21.7	  28.9	   27.6	-15.10	 0.02	  71.0	   0.6	 17.8	  0.5	      	     	      	      	     	
 6641	R8 	1	3	21	1	  3.9	 13.3	   7.5	    6.6	-15.55	 0.05	  55.0	   2.2	 20.9	  1.8	      	     	      	      	     	
 6641	R8 	1	3	23	1	  8.8	  4.8	  13.4	   14.1	-15.25	 0.02	  33.7	   0.9	 19.6	  0.8	      	     	      	      	     	
 6641	R8 	1	3	24	1	  8.8	-12.0	  10.3	   10.1	-15.39	 0.03	 -32.6	   1.0	 17.7	  0.8	      	     	      	      	     	
 6641	R8 	1	3	25	1	 -1.1	-12.0	   5.5	    6.3	-15.59	 0.04	 -53.4	   1.5	 17.3	  1.2	      	     	      	      	     	
 6641	R8 	1	3	26	1	 -1.1	 -0.8	   3.8	    3.5	-15.18	 0.02	  -6.7	   1.1	 22.6	  0.9	      	     	      	      	     	
 6641	R8 	1	3	27	1	 13.7	 13.3	   9.8	   10.6	-15.59	 0.04	  48.5	   1.1	 14.4	  0.9	      	     	      	      	     	
 6641	R8 	1	3	28	1	 13.7	 -3.6	  16.1	   17.0	-15.21	 0.02	  -1.3	   0.7	 19.0	  0.6	      	     	      	      	     	
 6641	R8 	1	3	30	7	 13.7	-20.5	  -0.2	    4.4	-16.03	 0.11	 -56.2	   3.9	 17.1	  3.2	      	     	      	      	     	
 6641	R8 	1	3	31	1	 -6.0	 -9.2	   9.1	    9.6	-15.43	 0.03	 -46.7	   1.2	 19.6	  1.0	      	     	      	      	     	
 6641	R8 	1	3	32	1	 -1.1	-28.9	  -0.2	  207.7	-15.71	 0.06	 -74.2	   2.8	 22.6	  2.3	      	     	      	      	     	
 6641	R8 	1	3	39	1	-15.8	 30.2	 105.1	  108.5	-15.43	 0.03	  53.9	   1.1	 18.6	  0.9	      	     	      	      	     	
 6641	R8 	1	3	40	1	-10.9	 21.7	  34.0	   39.4	-15.59	 0.04	  48.8	   1.4	 15.6	  1.2	      	     	      	      	     	
 6641	R8 	1	3	41	1	 -1.1	  4.8	   9.9	    9.4	-14.98	 0.01	  24.2	   0.6	 20.1	  0.5	      	     	      	      	     	
 6641	R8 	1	3	42	1	 -6.0	 13.3	  20.5	   20.5	-15.15	 0.02	  51.7	   0.7	 20.2	  0.5	      	     	      	      	     	
 6641	R8 	1	3	43	1	-10.9	 -0.8	   9.3	    9.2	-15.44	 0.03	  -4.5	   1.5	 21.1	  1.2	      	     	      	      	     	
 6641	R8 	1	3	44	1	 -6.0	  7.7	   8.6	    8.2	-15.40	 0.03	  29.3	   1.2	 20.8	  1.0	      	     	      	      	     	
 6641	R8 	1	3	45	2	-15.8	 -3.6	  56.2	   56.5	-14.71	 0.01	 -19.5	   0.3	 22.2	  0.2	-15.55	 0.07	 -26.5	   8.3	 58.2	  6.7
 6641	R8 	1	3	46	1	 -1.1	 -6.4	  13.0	   13.2	-15.05	 0.01	 -36.2	   0.5	 19.2	  0.4	      	     	      	      	     	
 6641	R8 	1	3	47	3	 -6.0	  2.0	   6.1	    3.8	-15.82	 0.06	   0.8	   1.9	 13.9	  1.5	-15.55	 0.09	  23.9	  20.0	102.2	 16.3
 6641	R8 	1	3	48	1	 -6.0	-14.9	  59.1	   56.0	-14.84	 0.01	 -53.5	   0.4	 22.0	  0.3	      	     	      	      	     	
 6641	R8 	1	3	49	1	-10.9	-28.9	 109.2	  106.5	-15.56	 0.04	 -69.6	   2.4	 27.4	  1.9	      	     	      	      	     	
 6641	R8 	1	3	50	1	-15.8	-37.4	  -0.2	   -0.2	-14.84	 0.01	 -66.2	   0.4	 22.5	  0.3	      	     	      	      	     	
 6641	R8 	1	3	51	1	-10.9	-12.0	  19.0	   20.2	-15.21	 0.02	 -54.2	   0.6	 17.7	  0.5	      	     	      	      	     	
 6641	R8 	1	3	52	1	 -6.0	 -3.6	   6.4	    6.4	-15.40	 0.03	 -25.4	   1.1	 17.7	  0.9	      	     	      	      	     	
 6641	R8 	1	3	58	1	-20.8	 21.7	  18.6	   25.0	-15.79	 0.06	  44.7	   2.0	 16.1	  1.6	      	     	      	      	     	
