#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:23:08 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:23:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/219/4/table7&-out=Name,Mod,Nc,Q,C,Fn,f1,mag1,q1,Re,n,f3,mag3,q3,hr3,mu03&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22190004
#Name: J/ApJS/219/4
#Title: S4G pipeline 4: multi-component decompositions (Salo+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	creator=Salo H.	    First author or institution
#INFO	cites=bibcode:2015ApJS..219....4S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/219/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22190004	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_219_4_table7:
#Name: J/ApJS/219/4/table7
#Title: *Parameters of final multicomponent decompositions
#Column	Name	(a10)	Galaxy name	[ucd=meta.id]
#Column	Mod	(a8)	Type of final decomposition model (1)	[ucd=meta.note]
#Column	Nc	(I1)	[1/4] Number of components in the model (1-4)	[ucd=meta.number]
#Column	Q	(I1)	[3/5] Quality flag, 5=most reliable (2)	[ucd=meta.code.qual]
#Column	C	(a7)	Phsical interpretation of the component (1)	[ucd=meta.id;stat.fit]
#Column	Fn	(A8)	The GALFIT function used for the component (sersic, edgedisk, expdisk, ferrer2 or psf)	[ucd=meta.id;stat.fit]
#Column	f1	(F6.3)	[0.006/1]? "sersic" fraction of the total model flux	[ucd=stat.fit.param]
#Column	mag1	(F6.3)	[7/19.4]? "sersic" total 3.6um AB magnitude	[ucd=phot.mag;em.IR.3-4um]
#Column	q1	(F6.3)	[0.1/1]? "sersic" axis ratio (3)	[ucd=phys.size.axisRatio]
#Column	Re	(F6.2)	[0.004/430]? "sersic" effective radius (R_e_)	[ucd=phys.angSize]
#Column	n	(F6.3)	[0.01/20]? "sersic" parameter n	[ucd=stat.fit.param]
#Column	f3	(F6.3)	[0.02/1]? "expdisk" fraction of the total model flux	[ucd=stat.fit.param]
#Column	mag3	(F6.3)	[6.5/18.1]? "expdisk" total 3.6um AB magnitude	[ucd=phot.mag;em.IR.3-4um]
#Column	q3	(F6.3)	[0.1/1]? "expdisk" axis ratio (3)	[ucd=phys.size.axisRatio]
#Column	hr3	(F6.2)	[0.7/332]? "expdisk" exponential scale length (h_r_)	[ucd=stat.fit.param]
#Column	mu03	(F6.3)	[16.4/25.3]? "expdisk" central surface face-on brightness ({mu}_0_)	[ucd=phot.mag.sb]
Name	Mod	Nc	Q	C	Fn	f1	mag1	q1	Re	n	f3	mag3	q3	hr3	mu03
NGC5350   	_bdbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5355   	_bdbar  	3	5	B      	sersic  	 0.654	13.321	 0.697	  9.80	 5.639	      	      	      	      	
NGC5355   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.228	14.495	 0.550	 12.85	22.035
NGC5355   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5356   	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.996	11.776	 0.185	 26.30	20.872
NGC5356   	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5360   	_bz     	2	5	B      	sersic  	 0.824	13.549	 0.396	 46.57	 0.985	      	      	      	      	
NGC5360   	_bz     	2	5	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5362   	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.984	12.421	 0.417	 14.31	20.195
NGC5362   	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5363   	_b      	1	5	B      	sersic  	 1.000	 9.066	 0.749	 74.12	 5.623	      	      	      	      	
NGC5364   	_ddn    	3	5	D      	expdisk 	      	      	      	      	      	 0.870	10.312	 0.672	 53.69	20.956
NGC5364   	_ddn    	3	5	D      	expdisk 	      	      	      	      	      	 0.127	12.407	 0.576	 15.56	20.362
NGC5364   	_ddn    	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5371   	_bd     	2	5	B      	sersic  	 0.082	12.788	 0.885	  4.00	 1.462	      	      	      	      	
NGC5371   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.918	10.160	 0.800	 35.08	19.881
NGC5375   	_bdbarfn	4	5	B      	sersic  	 0.103	13.994	 0.761	  4.18	 1.228	      	      	      	      	
NGC5375   	_bdbarfn	4	5	D      	expdisk 	      	      	      	      	      	 0.737	11.854	 0.868	 27.25	21.026
NGC5375   	_bdbarfn	4	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5375   	_bdbarfn	4	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5376   	_bd     	2	5	B      	sersic  	 0.048	14.927	 0.566	  1.87	 0.949	      	      	      	      	
NGC5376   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.952	11.679	 0.584	 14.21	19.437
NGC5377   	_bdbar  	3	4	B      	sersic  	 0.394	11.732	 0.598	 10.88	 3.322	      	      	      	      	
NGC5377   	_bdbar  	3	4	D      	expdisk 	      	      	      	      	      	 0.327	11.922	 0.539	 52.55	22.521
NGC5377   	_bdbar  	3	4	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5383   	_ddbarfn	4	5	D      	sersic  	 0.184	12.833	 0.470	 10.02	 0.407	      	      	      	      	
NGC5383   	_ddbarfn	4	5	D      	expdisk 	      	      	      	      	      	 0.713	11.357	 0.822	 26.77	20.490
NGC5383   	_ddbarfn	4	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5383   	_ddbarfn	4	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5403   	_zzn    	3	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5403   	_zzn    	3	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5403   	_zzn    	3	4	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5422   	_bz     	2	4	B      	sersic  	 0.577	11.943	 0.562	 10.89	 4.466	      	      	      	      	
NGC5422   	_bz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5425   	_bd     	2	5	B      	sersic  	 0.024	17.391	 0.283	  3.21	 0.788	      	      	      	      	
NGC5425   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.976	13.376	 0.327	 13.07	20.954
NGC5426   	_dd     	2	3	D      	sersic  	 0.761	11.811	 0.465	 34.19	 3.127	      	      	      	      	
NGC5426   	_dd     	2	3	D      	expdisk 	      	      	      	      	      	 0.239	13.096	 0.502	 23.95	21.987
NGC5427   	_bd     	2	5	B      	sersic  	 0.103	13.420	 0.861	  4.26	 2.171	      	      	      	      	
NGC5427   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.897	11.068	 0.905	 20.97	19.671
NGC5430   	_bdbarf 	3	5	B      	sersic  	 0.211	12.953	 0.511	  2.79	 0.310	      	      	      	      	
NGC5430   	_bdbarf 	3	5	D      	expdisk 	      	      	      	      	      	 0.611	11.795	 0.662	 18.18	20.089
NGC5430   	_bdbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5443   	_bdbar  	3	5	B      	sersic  	 0.144	13.608	 0.705	  3.37	 3.882	      	      	      	      	
NGC5443   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.568	12.117	 0.375	 29.14	21.435
NGC5443   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5448   	_bdbar  	3	5	B      	sersic  	 0.282	12.517	 0.580	  7.86	 4.819	      	      	      	      	
NGC5448   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.358	12.250	 0.417	 41.13	22.316
NGC5448   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5452   	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.997	13.618	 0.682	 14.03	21.348
NGC5452   	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5457   	_bd     	2	5	B      	sersic  	 0.050	11.083	 0.590	 55.30	 3.831	      	      	      	      	
NGC5457   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.950	 7.879	 0.929	127.30	20.399
NGC5464   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.950	13.252	 0.589	  8.79	19.968
NGC5464   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5468   	_bd     	2	5	B      	sersic  	 0.094	14.407	 0.538	  3.50	 2.752	      	      	      	      	
NGC5468   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.906	11.930	 0.886	 23.44	20.775
NGC5470   	_z      	1	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5472   	_ddn    	3	5	D      	expdisk 	      	      	      	      	      	 0.553	13.675	 0.384	  6.48	19.727
NGC5472   	_ddn    	3	5	D      	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5472   	_ddn    	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5473   	_bdbar  	3	5	B      	sersic  	 0.276	12.299	 0.888	  3.46	 2.069	      	      	      	      	
NGC5473   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.651	11.366	 0.777	 17.37	19.561
NGC5473   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5474   	_dd     	2	3	D      	expdisk 	      	      	      	      	      	 0.739	11.534	 0.820	 45.45	21.817
NGC5474   	_dd     	2	3	D      	expdisk 	      	      	      	      	      	 0.261	12.704	 0.720	 13.03	20.274
NGC5476   	_bd     	2	5	B      	sersic  	 0.028	16.487	 0.533	  3.16	 0.367	      	      	      	      	
NGC5476   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.972	12.649	 0.915	 12.22	20.080
NGC5477   	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.216	 0.718	 18.08	22.497
NGC5480   	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.951	11.859	 0.793	 12.64	19.364
NGC5480   	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5481   	_bd     	2	5	B      	sersic  	 0.527	12.468	 0.903	 13.28	 9.558	      	      	      	      	
NGC5481   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.473	12.674	 0.719	 16.12	20.705
NGC5486   	_dd     	2	5	D      	sersic  	 0.100	16.145	 0.658	  7.26	 0.975	      	      	      	      	
NGC5486   	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.900	13.749	 0.648	 15.23	21.657
NGC5492   	_zn     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5492   	_zn     	2	4	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5496   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.950	12.646	 0.185	 33.81	22.287
NGC5496   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5507   	_bd     	2	5	B      	sersic  	 0.481	12.539	 0.841	  4.14	 3.442	      	      	      	      	
NGC5507   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.519	12.455	 0.515	 13.48	20.100
NGC5520   	_bd     	2	5	B      	sersic  	 0.387	13.255	 0.510	  4.56	 1.177	      	      	      	      	
NGC5520   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.613	12.752	 0.538	 11.54	20.058
NGC5523   	_bd     	2	5	B      	sersic  	 0.072	15.023	 0.746	  6.13	 0.479	      	      	      	      	
NGC5523   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.928	12.244	 0.277	 25.44	21.267
NGC5526   	_z      	1	4	D      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5529   	_zzn    	3	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5529   	_zzn    	3	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5529   	_zzn    	3	4	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5534   	_bdbar  	3	5	B      	sersic  	 0.281	13.344	 0.894	  1.82	 1.315	      	      	      	      	
NGC5534   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.483	12.748	 0.893	 15.38	20.678
NGC5534   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5560   	_dbar   	2	3	D      	expdisk 	      	      	      	      	      	 0.589	12.454	 0.394	 19.05	20.850
NGC5560   	_dbar   	2	3	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5566   	_bdbar  	3	5	B      	sersic  	 0.228	11.511	 0.488	  6.47	 1.071	      	      	      	      	
NGC5566   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.521	10.610	 0.368	 53.05	21.229
NGC5566   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5569   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.934	13.480	 0.672	 24.00	22.377
NGC5569   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5574   	_bdbar  	3	3	B      	sersic  	 0.549	12.572	 0.456	 13.68	 3.062	      	      	      	      	
NGC5574   	_bdbar  	3	3	D      	expdisk 	      	      	      	      	      	 0.290	13.259	 0.501	 23.26	22.088
NGC5574   	_bdbar  	3	3	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5576   	_bd     	2	4	B      	sersic  	 0.742	10.512	 0.687	 22.03	 4.834	      	      	      	      	
NGC5576   	_bd     	2	4	D      	expdisk 	      	      	      	      	      	 0.258	11.670	 0.770	 46.09	21.983
NGC5577   	_bd     	2	5	B      	sersic  	 0.033	15.870	 0.877	  3.86	 0.981	      	      	      	      	
NGC5577   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.967	12.185	 0.287	 25.95	21.251
NGC5584   	_bd     	2	5	B      	sersic  	 0.019	15.925	 0.388	  5.47	 0.843	      	      	      	      	
NGC5584   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.981	11.637	 0.724	 32.73	21.207
NGC5585   	_bd     	2	5	B      	sersic  	 0.083	14.185	 0.762	 15.68	 1.064	      	      	      	      	
NGC5585   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.917	11.571	 0.622	 45.51	21.857
NGC5587   	_bd     	2	5	B      	sersic  	 0.094	14.806	 0.609	  1.78	 0.667	      	      	      	      	
NGC5587   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.906	12.344	 0.354	 12.35	19.799
NGC5595   	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.974	11.531	 0.614	 13.64	19.201
NGC5595   	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5597   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.793	11.823	 0.753	 21.23	20.453
NGC5597   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5600   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.921	11.847	 0.926	  9.79	18.796
NGC5600   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5602   	_bd     	2	5	B      	sersic  	 0.364	13.218	 0.762	  3.49	 2.964	      	      	      	      	
NGC5602   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.636	12.610	 0.553	 15.43	20.546
NGC5604   	_ddn    	3	4	D      	expdisk 	      	      	      	      	      	 0.840	12.199	 0.627	  6.81	18.360
NGC5604   	_ddn    	3	4	D      	expdisk 	      	      	      	      	      	 0.133	14.090	 0.627	 46.26	24.412
NGC5604   	_ddn    	3	4	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5608   	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.533	 0.519	 22.36	22.277
NGC5624   	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.805	 0.768	  9.17	20.611
NGC5630   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.814	13.295	 0.366	 15.78	21.280
NGC5630   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5631   	_bd     	2	4	B      	sersic  	 0.814	10.891	 0.876	 31.90	 6.899	      	      	      	      	
NGC5631   	_bd     	2	4	D      	expdisk 	      	      	      	      	      	 0.186	12.608	 0.961	 17.91	20.869
NGC5633   	_dn     	2	4	D      	expdisk 	      	      	      	      	      	 0.994	11.931	 0.758	  7.48	18.295
NGC5633   	_dn     	2	4	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5636   	_bdbarf 	3	5	B      	sersic  	 0.038	16.269	 0.675	  1.01	 2.058	      	      	      	      	
NGC5636   	_bdbarf 	3	5	D      	expdisk 	      	      	      	      	      	 0.939	12.780	 0.905	 16.04	20.800
NGC5636   	_bdbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5645   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.887	12.304	 0.627	 19.68	20.770
NGC5645   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5658   	_z      	1	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5660   	_bd     	2	5	B      	sersic  	 0.077	14.473	 0.887	  4.51	 1.437	      	      	      	      	
NGC5660   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.923	11.768	 0.919	 17.78	20.013
NGC5661   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.883	13.563	 0.392	 10.94	20.754
NGC5661   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5665   	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.750	12.090	 0.620	 14.55	19.899
NGC5665   	_dd     	2	5	D      	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5667   	_bd     	2	5	B      	sersic  	 0.059	16.008	 0.439	  2.94	 0.945	      	      	      	      	
NGC5667   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.941	12.997	 0.475	 14.49	20.798
NGC5668   	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.071	14.624	 0.742	  4.72	19.989
NGC5668   	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.929	11.825	 0.852	 23.89	20.712
NGC5669   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.933	11.961	 0.741	 29.19	21.283
NGC5669   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5673   	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.395	 0.226	 16.70	21.504
NGC5676   	_bd     	2	5	B      	sersic  	 0.045	13.769	 0.524	  2.89	 0.969	      	      	      	      	
NGC5676   	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.955	10.439	 0.503	 20.13	18.954
NGC5678   	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.965	10.707	 0.546	 17.54	18.923
NGC5678   	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5689   	_bdbar  	3	5	B      	sersic  	 0.359	12.080	 0.472	  6.03	 2.224	      	      	      	      	
NGC5689   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.427	11.891	 0.269	 32.06	21.416
NGC5689   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5690   	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	11.274	 0.245	 18.74	19.634
NGC5691   	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.916	12.271	 0.760	 11.52	19.574
NGC5691   	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5693   	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.955	13.207	 0.923	 15.34	21.132
NGC5693   	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5701   	_bdbarf 	3	5	B      	sersic  	 0.199	12.341	 0.977	  6.50	 2.078	      	      	      	      	
NGC5701   	_bdbarf 	3	5	D      	expdisk 	      	      	      	      	      	 0.577	11.182	 0.965	 35.61	20.936
NGC5701   	_bdbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5707   	_bz     	2	4	B      	sersic  	 0.407	12.874	 0.779	  3.80	 1.409	      	      	      	      	
NGC5707   	_bz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5708   	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.981	12.868	 0.383	 14.69	20.699
NGC5708   	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5713   	_bdbar  	3	5	B      	sersic  	 0.069	13.571	 0.795	  1.79	 1.079	      	      	      	      	
NGC5713   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.688	11.070	 0.880	 18.45	19.395
NGC5713   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5714   	_zn     	2	4	B      	edgedisk	      	      	      	      	      	      	      	      	      	
NGC5714   	_zn     	2	4	Z      	psf     	      	      	      	      	      	      	      	      	      	
NGC5719   	_dbarn  	3	5	D      	expdisk 	      	      	      	      	      	 0.618	11.249	 0.352	 16.84	19.377
NGC5719   	_dbarn  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5719   	_dbarn  	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
NGC5728   	_bdbar  	3	5	B      	sersic  	 0.263	11.934	 0.806	  5.76	 1.340	      	      	      	      	
NGC5728   	_bdbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.389	11.501	 0.732	 40.54	21.536
NGC5728   	_bdbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5729   	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.973	11.761	 0.255	 18.50	20.092
NGC5729   	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5730   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.902	13.337	 0.205	 13.81	21.034
NGC5730   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5731   	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.914	14.056	 0.268	  9.46	20.929
NGC5731   	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5740   	_bdbarf 	3	5	B      	sersic  	 0.125	13.645	 0.564	  1.63	 1.064	      	      	      	      	
NGC5740   	_bdbarf 	3	5	D      	expdisk 	      	      	      	      	      	 0.837	11.575	 0.528	 17.79	19.822
NGC5740   	_bdbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5744   	_ddbarf 	3	5	D      	expdisk 	      	      	      	      	      	 0.610	14.163	 0.751	 10.88	21.342
NGC5744   	_ddbarf 	3	5	D      	ferrer2 	      	      	      	      	      	      	      	      	      	
NGC5744   	_ddbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
