#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:44:51 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:44:51	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/480/2292/table1b&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74802292
#Name: J/MNRAS/480/2292
#Title: Quantifying maximum discs in galaxies (Starkman+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	creator=Starkman N.	    First author or institution
#INFO	cites=bibcode:2018MNRAS.480.2292S	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/480/2292	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74802292	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_480_2292_table1b:
#Name: J/MNRAS/480/2292/table1b
#Title: SPARC: Mass Models for 175 Disk Galaxies with Spitzer Photometry and Accurate Rotation Curves (Mass Models Supplement)
#Column	ID	(a11)	Galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(F6.2)	Galactocentric radius	[ucd=pos.distance;pos.galactocentric]
#Column	Vobs	(F6.2)	Observed circular velocity	[ucd=phys.veloc]
#Column	e_Vobs	(F5.2)	Uncertainty in Vobs (1)	[ucd=stat.error]
#Column	Vgas	(F6.2)	Gas velocity contribution (2)	[ucd=phys.veloc]
#Column	Vdisk	(F7.3)	Disk velocity contribution (3)	[ucd=phys.veloc]
#Column	e_Vdisk	(F6.3)	Uncertainty in Vdisk	[ucd=stat.error]
#Column	SBdisk	(F8.3)	Disk surface brightness	[ucd=phot.flux.sb]
#Column	e_SBdisk	(F7.3)	Disk surface brightness	[ucd=stat.error]
#Column	Vbul	(F7.3)	Bulge velocity contribution (3)	[ucd=phys.veloc]
#Column	SBbul	(F9.3)	Bulge surface brightness	[ucd=phot.flux.sb]
#Column	Vbar	(F7.3)	Total baryonic velocity (3)	[ucd=phys.veloc]
#Column	e_Vbar	(F6.3)	Total baryonic velocity	[ucd=stat.error]
ID	R	Vobs	e_Vobs	Vgas	Vdisk	e_Vdisk	SBdisk	e_SBdisk	Vbul	SBbul	Vbar	e_Vbar
UGC06786   	  4.05	209.00	 5.36	  5.86	123.657	 1.977	 246.632	  7.885	130.178	    0.237	179.643	 2.031
UGC06786   	  4.22	210.00	 2.43	  6.37	127.768	 2.043	 242.497	  7.753	127.603	    0.135	180.687	 2.040
UGC06786   	  4.26	210.00	 4.60	  6.53	128.789	 2.059	 241.491	  7.721	127.014	    0.110	181.002	 2.044
UGC06786   	  4.38	211.00	 2.80	  6.92	131.897	 2.109	 238.641	  7.630	125.258	    0.076	182.028	 2.057
UGC06786   	  4.54	213.00	 2.18	  7.46	136.320	 2.179	 235.191	  7.520	123.033	    0.042	183.782	 2.085
UGC06786   	  4.71	214.00	 7.61	  7.98	141.488	 2.262	 228.062	  7.292	120.789	    0.025	186.205	 2.127
UGC06786   	  4.86	215.00	 4.70	  8.49	145.783	 2.331	 216.333	  6.917	118.913	    0.017	188.321	 2.167
UGC06786   	  5.02	215.00	 2.34	  9.00	149.728	 2.394	 200.147	  6.399	117.009	    0.008	190.238	 2.207
UGC06786   	  5.18	216.00	 2.95	  9.51	152.725	 2.442	 184.004	  5.883	115.198	    0.008	191.536	 2.240
UGC06786   	  5.35	217.00	 4.48	 10.02	155.264	 2.482	 168.123	  5.375	113.349	    0.000	192.497	 2.269
UGC06786   	  5.51	217.00	 3.99	 10.53	156.946	 2.509	 152.791	  4.885	111.694	    0.000	192.921	 2.288
UGC06786   	  5.68	218.00	 5.14	 11.06	157.985	 2.526	 138.542	  4.430	109.993	    0.000	192.822	 2.300
UGC06786   	  5.84	218.00	 2.51	 11.59	158.602	 2.535	 128.411	  4.106	108.485	    0.000	192.504	 2.306
UGC06786   	  6.00	219.00	 3.95	 12.13	159.034	 2.542	 120.141	  3.841	107.041	    0.000	192.085	 2.311
UGC06786   	  6.15	219.00	 7.84	 12.55	159.494	 2.550	 114.001	  3.645	105.707	    0.000	191.754	 2.316
UGC06786   	  6.48	219.00	 7.74	 13.72	160.386	 2.564	  97.782	  3.126	102.985	    0.000	191.096	 2.328
UGC06786   	  6.64	219.00	 6.69	 14.25	160.542	 2.566	  90.484	  2.893	101.735	    0.000	190.596	 2.330
UGC06786   	  6.81	220.00	 6.26	 14.68	160.496	 2.566	  82.966	  2.653	100.457	    0.000	189.910	 2.329
UGC06786   	  7.10	220.00	 2.52	 15.64	160.073	 2.559	  69.918	  2.235	 98.387	    0.000	188.542	 2.322
UGC06786   	  7.13	220.00	11.40	 15.74	159.963	 2.557	  68.590	  2.193	 98.176	    0.000	188.346	 2.321
UGC06786   	  8.52	220.00	 2.93	 20.10	149.130	 2.384	  36.227	  1.158	 89.817	    0.000	175.245	 2.158
UGC06786   	 10.66	225.00	 1.79	 25.95	137.837	 2.203	  21.251	  0.679	 80.299	    0.000	161.618	 1.985
UGC06786   	 11.99	228.00	 5.71	 28.72	132.743	 2.122	  15.763	  0.504	 75.710	    0.000	155.491	 1.905
UGC06786   	 12.10	228.00	 9.96	 29.04	132.329	 2.115	  15.348	  0.491	 75.370	    0.000	155.032	 1.898
UGC06786   	 12.33	228.00	 8.24	 29.36	131.529	 2.103	  14.511	  0.464	 74.662	    0.000	154.066	 1.886
UGC06786   	 12.78	229.00	 1.74	 30.21	130.002	 2.078	  12.981	  0.415	 73.338	    0.000	152.288	 1.862
UGC06786   	 14.93	228.00	 1.64	 33.50	122.581	 1.960	   7.137	  0.228	 67.848	    0.000	144.055	 1.744
UGC06786   	 17.08	226.00	 1.34	 35.21	115.123	 1.840	   4.017	  0.128	 63.434	    0.000	136.077	 1.627
UGC06786   	 19.23	226.00	 1.39	 35.84	108.291	 1.731	   2.030	  0.065	 59.783	    0.000	128.784	 1.522
UGC06786   	 21.27	227.00	 1.11	 35.52	102.074	 1.632	   1.548	  0.049	 56.840	    0.000	122.113	 1.428
UGC06786   	 23.42	227.00	 1.37	 34.46	 97.513	 1.559	   0.930	  0.030	 54.173	    0.000	116.752	 1.363
UGC06786   	 25.57	224.00	 2.79	 32.87	 92.888	 1.485	   0.355	  0.011	 51.847	    0.000	111.340	 1.298
UGC06786   	 27.72	218.00	 9.41	 31.59	 88.308	 1.412	   0.203	  0.006	 49.796	    0.000	106.188	 1.232
UGC06786   	 29.87	215.00	 8.18	 30.53	 84.565	 1.352	   0.110	  0.004	 47.966	    0.000	101.903	 1.179
UGC06786   	 32.02	219.00	 5.06	 29.67	 81.264	 1.299	   0.059	  0.002	 46.329	    0.000	 98.135	 1.131
UGC06786   	 34.05	211.00	 7.05	 29.04	 78.551	 1.256	   0.000	  0.000	 44.931	    0.000	 95.039	 1.092
NGC7814    	  0.63	265.00	15.00	 -0.69	 34.614	 1.292	 367.314	 27.421	301.072	 5057.144	303.055	11.165
NGC7814    	  1.72	250.00	15.00	 -2.33	 71.190	 2.657	 239.111	 17.850	260.754	  539.592	270.288	 9.416
NGC7814    	  2.79	233.00	 7.29	 -3.94	 91.415	 3.412	 156.884	 11.712	222.599	  151.692	240.607	 7.796
NGC7814    	  3.91	230.00	 6.45	 -5.06	103.738	 3.872	 101.104	  7.548	196.488	   56.786	222.134	 6.735
NGC7814    	  5.03	228.00	 5.37	 -3.48	107.235	 4.003	  58.397	  4.360	177.397	   20.505	207.261	 6.034
NGC7814    	  6.14	228.00	 5.16	  1.40	104.680	 3.907	  36.280	  2.708	162.449	    7.469	193.260	 5.519
NGC7814    	  7.26	227.00	 5.94	 -1.38	101.060	 3.772	  23.867	  1.782	150.222	    2.700	181.047	 5.107
NGC7814    	  8.37	226.00	 3.00	  5.96	 98.985	 3.695	  17.486	  1.305	140.263	    0.981	171.776	 4.776
NGC7814    	  9.50	223.00	 3.92	 11.22	 95.906	 3.580	  11.363	  0.848	131.794	    0.357	163.382	 4.490
NGC7814    	 10.65	219.00	 2.90	 16.09	 92.435	 3.450	   7.530	  0.562	124.530	    0.122	155.919	 4.239
NGC7814    	 11.74	216.00	 2.55	 18.57	 88.973	 3.321	   4.837	  0.361	118.643	    0.046	149.456	 4.033
NGC7814    	 12.82	214.00	 2.55	 19.07	 85.327	 3.185	   3.080	  0.230	113.541	    0.015	143.304	 3.856
NGC7814    	 14.01	214.00	 3.07	 17.78	 81.342	 3.036	   1.871	  0.140	108.613	    0.008	136.856	 3.689
NGC7814    	 15.09	214.00	 3.61	 20.16	 77.993	 2.911	   1.232	  0.092	104.663	    0.000	132.074	 3.541
NGC7814    	 16.18	214.00	 4.46	 23.24	 74.941	 2.797	   0.806	  0.060	101.070	    0.000	127.950	 3.401
NGC7814    	 17.36	214.00	 5.07	 23.44	 71.932	 2.685	   0.502	  0.037	 97.572	    0.000	123.467	 3.276
NGC7814    	 18.44	214.00	 4.78	 23.34	 69.481	 2.594	   0.327	  0.024	 94.668	    0.000	119.727	 3.174
NGC7814    	 19.53	214.00	 4.87	 22.64	 67.458	 2.518	   0.000	  0.000	 92.000	    0.000	116.306	 3.084
NGC4013    	  5.49	198.00	10.00	  0.00	155.689	 1.828	 179.660	  4.220	109.716	    6.725	190.464	 1.576
NGC4013    	  6.17	195.00	 5.00	 10.14	164.497	 1.932	 146.640	  3.444	104.226	    3.358	195.000	 1.688
NGC4013    	  6.92	194.00	 4.00	 19.07	169.314	 1.988	 105.989	  2.489	 98.877	    1.555	196.996	 1.754
NGC4013    	  7.69	195.00	 3.00	 24.03	171.622	 2.015	  79.344	  1.864	 94.118	    0.711	197.205	 1.790
NGC4013    	  8.36	195.00	 3.00	 26.62	171.439	 2.013	  55.213	  1.297	 90.241	    0.360	195.559	 1.796
NGC4013    	  9.12	195.00	 3.00	 28.67	168.955	 1.984	  34.520	  0.811	 86.476	    0.165	191.953	 1.773
NGC4013    	  9.88	192.00	 7.00	 29.74	162.864	 1.913	  14.520	  0.341	 83.117	    0.072	185.250	 1.707
NGC4013    	 10.56	188.00	 8.00	 29.63	154.530	 1.815	   6.715	  0.158	 80.407	    0.041	176.700	 1.613
NGC4013    	 11.31	186.00	 7.00	 29.42	146.381	 1.719	   3.236	  0.076	 77.718	    0.021	168.324	 1.522
NGC4013    	 12.08	186.00	 6.00	 29.85	139.131	 1.634	   2.000	  0.047	 75.201	    0.010	160.946	 1.440
NGC4013    	 12.77	186.00	 5.00	 30.50	133.573	 1.569	   1.250	  0.029	 73.141	    0.000	155.311	 1.376
NGC4013    	 13.47	185.00	 6.00	 31.57	128.798	 1.513	   0.910	  0.021	 71.223	    0.000	150.526	 1.321
NGC4013    	 14.17	180.00	10.00	 32.44	124.531	 1.462	   0.569	  0.013	 69.426	    0.000	146.220	 1.273
NGC4013    	 14.98	163.00	 8.00	 32.98	120.123	 1.411	   0.299	  0.007	 67.529	    0.000	141.694	 1.223
NGC4013    	 15.68	162.00	 6.00	 32.44	116.690	 1.370	   0.153	  0.004	 66.006	    0.000	137.933	 1.186
NGC4013    	 16.37	164.00	 5.00	 31.79	113.473	 1.333	   0.000	  0.000	 64.606	    0.000	134.390	 1.152
NGC4013    	 17.19	166.00	 5.00	 30.82	110.056	 1.292	   0.000	  0.000	 63.043	    0.000	130.525	 1.116
NGC4013    	 17.88	166.00	 5.00	 29.63	107.456	 1.262	   0.000	  0.000	 61.815	    0.000	127.459	 1.090
NGC4013    	 18.58	166.00	 5.00	 28.56	105.040	 1.234	   0.000	  0.000	 60.638	    0.000	124.603	 1.066
NGC4013    	 19.39	166.00	 5.00	 27.91	102.456	 1.203	   0.000	  0.000	 59.359	    0.000	121.654	 1.039
NGC4013    	 20.09	168.00	 5.00	 27.26	100.390	 1.179	   0.000	  0.000	 58.314	    0.000	119.255	 1.018
NGC4013    	 20.79	172.00	 5.00	 26.40	 98.457	 1.156	   0.000	  0.000	 57.329	    0.000	116.950	 0.999
NGC4013    	 21.48	173.00	 5.00	 25.97	 96.665	 1.135	   0.000	  0.000	 56.396	    0.000	114.887	 0.980
NGC4013    	 22.30	171.00	 5.00	 26.08	 94.673	 1.112	   0.000	  0.000	 55.350	    0.000	112.725	 0.958
NGC4013    	 22.99	170.00	 5.00	 26.40	 93.098	 1.093	   0.000	  0.000	 54.518	    0.000	111.070	 0.941
NGC4013    	 23.69	172.00	 5.00	 27.16	 91.573	 1.075	   0.000	  0.000	 53.706	    0.000	109.580	 0.923
NGC4013    	 24.39	173.00	 5.00	 28.88	 90.132	 1.058	   0.000	  0.000	 52.925	    0.000	108.438	 0.903
NGC4013    	 25.20	176.00	 5.00	 30.17	 88.548	 1.040	   0.000	  0.000	 52.072	    0.000	107.063	 0.883
NGC4013    	 25.90	178.00	 5.00	 29.96	 87.257	 1.025	   0.000	  0.000	 51.362	    0.000	105.591	 0.870
NGC4013    	 26.59	180.00	 6.00	 29.63	 86.032	 1.010	   0.000	  0.000	 50.692	    0.000	104.159	 0.857
NGC4013    	 27.41	180.00	 8.00	 29.10	 84.648	 0.994	   0.000	  0.000	 49.921	    0.000	102.490	 0.843
NGC4013    	 28.10	180.00	 5.00	 28.45	 83.532	 0.981	   0.000	  0.000	 49.312	    0.000	101.087	 0.833
NGC4013    	 28.80	180.00	 5.00	 28.02	 82.448	 0.968	   0.000	  0.000	 48.703	    0.000	 99.774	 0.822
NGC4013    	 29.61	178.00	 5.00	 27.59	 81.249	 0.954	   0.000	  0.000	 48.033	    0.000	 98.335	 0.810
NGC4013    	 30.31	174.00	 5.00	 27.59	 80.257	 0.943	   0.000	  0.000	 47.475	    0.000	 97.243	 0.799
NGC4013    	 31.01	170.00	10.00	 26.19	 79.299	 0.931	   0.000	  0.000	 46.937	    0.000	 95.798	 0.792
NGC2683    	  2.89	189.00	10.00	  7.68	182.419	 3.639	 604.491	 24.116	 80.126	    0.000	199.388	 3.391
NGC2683    	  5.77	212.00	 5.00	 21.36	205.069	 4.091	 119.803	  4.780	 56.751	    0.000	213.846	 3.934
NGC2683    	  8.66	206.00	 5.00	 17.89	177.007	 3.531	  44.989	  1.795	 46.321	    0.000	183.839	 3.408
NGC2683    	 11.54	200.00	 5.00	 24.41	165.494	 3.301	  12.884	  0.514	 40.130	    0.000	172.030	 3.181
NGC2683    	 14.43	172.00	12.00	 25.80	142.700	 2.847	   2.177	  0.087	 35.890	    0.000	149.389	 2.725
NGC2683    	 17.31	190.00	10.00	 25.80	128.181	 2.557	   0.736	  0.029	 32.768	    0.000	134.796	 2.437
NGC2683    	 20.20	169.00	10.00	 23.72	117.062	 2.335	   0.200	  0.008	 30.335	    0.000	123.233	 2.223
NGC2683    	 23.08	150.00	10.00	 20.53	108.474	 2.164	   0.056	  0.002	 28.376	    0.000	113.988	 2.064
NGC2683    	 28.85	160.00	10.00	 17.48	 96.040	 1.916	   0.000	  0.000	 25.379	    0.000	100.863	 1.829
NGC2683    	 31.74	155.00	10.00	 16.50	 91.272	 1.821	   0.000	  0.000	 24.198	    0.000	 95.856	 1.738
NGC2683    	 34.62	151.00	12.00	 15.67	 87.211	 1.740	   0.000	  0.000	 23.169	    0.000	 91.586	 1.661
NGC2903    	  0.32	 44.00	 8.00	  0.01	133.619	 0.000	3373.286	  0.000	  0.000	    0.000	133.619	 0.000
NGC2903    	  0.64	 64.00	 8.00	  0.03	137.922	 0.000	1369.687	  0.000	  0.000	    0.000	137.922	 0.000
NGC2903    	  0.96	128.00	 8.00	  0.08	141.245	 0.000	1100.379	  0.000	  0.000	    0.000	141.245	 0.000
NGC2903    	  1.28	148.00	 8.00	  0.07	148.000	 0.000	 864.801	  0.000	  0.000	    0.000	148.000	 0.000
NGC2903    	  1.60	157.00	 8.00	  1.76	152.627	 0.000	 741.687	  0.000	  0.000	    0.000	152.637	 0.000
NGC2903    	  1.92	189.00	 8.00	  5.17	156.720	 0.000	 672.602	  0.000	  0.000	    0.000	156.805	 0.000
NGC2903    	  2.24	195.00	 6.00	  8.23	169.716	 0.000	 681.203	  0.000	  0.000	    0.000	169.915	 0.000
NGC2903    	  2.56	201.00	 6.00	 11.05	188.251	 0.000	 625.650	  0.000	  0.000	    0.000	188.575	 0.000
NGC2903    	  2.88	214.00	 4.00	 13.64	197.092	 0.000	 460.790	  0.000	  0.000	    0.000	197.564	 0.000
NGC2903    	  3.20	215.00	 4.00	 16.01	202.996	 0.000	 322.470	  0.000	  0.000	    0.000	203.626	 0.000
NGC2903    	  3.52	215.00	 4.00	 18.18	201.483	 0.000	 217.534	  0.000	  0.000	    0.000	202.301	 0.000
NGC2903    	  3.84	216.00	 3.00	 20.14	195.593	 0.000	 166.772	  0.000	  0.000	    0.000	196.627	 0.000
NGC2903    	  4.80	214.00	 2.00	 24.78	185.515	 0.000	  89.046	  0.000	  0.000	    0.000	187.163	 0.000
NGC2903    	  5.76	210.00	 2.00	 25.77	172.830	 0.000	  37.928	  0.000	  0.000	    0.000	174.741	 0.000
NGC2903    	  6.72	205.00	 2.00	 24.89	159.929	 0.000	  23.113	  0.000	  0.000	    0.000	161.854	 0.000
NGC2903    	  7.68	203.00	 1.00	 25.19	149.527	 0.000	  14.709	  0.000	  0.000	    0.000	151.634	 0.000
NGC2903    	  8.64	201.00	 1.00	 25.40	141.570	 0.000	  10.754	  0.000	  0.000	    0.000	143.830	 0.000
NGC2903    	  9.60	201.00	 1.00	 27.64	134.579	 0.000	   6.419	  0.000	  0.000	    0.000	137.388	 0.000
NGC2903    	 10.56	199.00	 1.00	 32.70	128.202	 0.000	   4.590	  0.000	  0.000	    0.000	132.307	 0.000
NGC2903    	 11.52	197.00	 1.00	 37.22	122.657	 0.000	   2.998	  0.000	  0.000	    0.000	128.180	 0.000
NGC2903    	 12.48	196.00	 2.00	 37.86	117.598	 0.000	   2.035	  0.000	  0.000	    0.000	123.542	 0.000
NGC2903    	 13.44	193.00	 3.00	 36.33	113.052	 0.000	   1.319	  0.000	  0.000	    0.000	118.746	 0.000
NGC2903    	 14.40	190.00	 3.00	 35.33	108.877	 0.000	   0.862	  0.000	  0.000	    0.000	114.466	 0.000
NGC2903    	 15.36	188.00	 5.00	 35.01	104.865	 0.000	   0.570	  0.000	  0.000	    0.000	110.555	 0.000
NGC2903    	 16.32	187.00	 5.00	 34.43	101.454	 0.000	   0.379	  0.000	  0.000	    0.000	107.137	 0.000
NGC2903    	 17.28	188.00	 3.00	 33.18	 98.333	 0.000	   0.251	  0.000	  0.000	    0.000	103.780	 0.000
NGC2903    	 18.24	186.00	 3.00	 32.48	 95.483	 0.000	   0.169	  0.000	  0.000	    0.000	100.856	 0.000
NGC2903    	 19.20	185.00	 3.00	 31.94	 92.862	 0.000	   0.109	  0.000	  0.000	    0.000	 98.202	 0.000
NGC2903    	 20.16	185.00	 3.00	 31.23	 90.451	 0.000	   0.073	  0.000	  0.000	    0.000	 95.690	 0.000
NGC2903    	 21.12	181.00	 3.00	 30.85	 88.215	 0.000	   0.050	  0.000	  0.000	    0.000	 93.454	 0.000
NGC2903    	 22.08	178.00	 3.00	 30.69	 86.155	 0.000	   0.032	  0.000	  0.000	    0.000	 91.458	 0.000
NGC2903    	 23.04	177.00	 3.00	 30.33	 84.230	 0.000	   0.023	  0.000	  0.000	    0.000	 89.524	 0.000
NGC2903    	 24.00	182.00	 4.00	 30.72	 82.440	 0.000	   0.014	  0.000	  0.000	    0.000	 87.978	 0.000
NGC2903    	 24.96	180.00	 8.00	 30.86	 80.765	 0.000	   0.000	  0.000	  0.000	    0.000	 86.460	 0.000
NGC3521    	  0.51	143.00	33.10	 -3.74	149.985	 0.435	3286.426	 19.082	  0.000	    0.000	149.938	 0.436
NGC3521    	  0.69	160.00	15.00	 -4.96	163.553	 0.475	2564.009	 14.888	  0.000	    0.000	163.478	 0.475
NGC3521    	  0.86	178.00	 7.92	 -6.20	175.258	 0.509	2159.560	 12.539	  0.000	    0.000	175.149	 0.509
NGC3521    	  1.03	188.00	 8.01	 -7.39	185.745	 0.539	1650.182	  9.582	  0.000	    0.000	185.598	 0.540
NGC3521    	  1.20	187.00	 8.03	 -8.46	187.799	 0.545	1263.662	  7.337	  0.000	    0.000	187.609	 0.546
NGC3521    	  1.38	195.00	 5.60	 -9.15	190.168	 0.552	1194.929	  6.938	  0.000	    0.000	189.948	 0.553
NGC3521    	  1.55	199.00	 7.52	 -9.58	192.981	 0.560	1085.110	  6.301	  0.000	    0.000	192.743	 0.561
NGC3521    	  1.71	203.00	 6.87	 -9.77	198.041	 0.575	 980.597	  5.694	  0.000	    0.000	197.799	 0.576
NGC3521    	  1.89	206.00	 9.22	 -9.95	201.544	 0.585	 884.487	  5.136	  0.000	    0.000	201.298	 0.586
NGC3521    	  2.06	211.00	12.00	 -9.95	207.163	 0.601	 810.283	  4.705	  0.000	    0.000	206.924	 0.602
NGC3521    	  2.23	219.00	13.30	 -9.95	210.880	 0.612	 690.463	  4.009	  0.000	    0.000	210.646	 0.613
NGC3521    	  2.41	216.00	 9.90	-10.14	212.207	 0.616	 544.177	  3.160	  0.000	    0.000	211.964	 0.617
NGC3521    	  2.58	214.00	10.50	-10.60	210.459	 0.611	 488.048	  2.834	  0.000	    0.000	210.192	 0.612
NGC3521    	  2.75	213.00	 8.39	-11.16	210.083	 0.610	 452.251	  2.626	  0.000	    0.000	209.787	 0.611
NGC3521    	  2.92	210.00	13.30	-11.53	209.838	 0.609	 427.553	  2.483	  0.000	    0.000	209.521	 0.610
NGC3521    	  3.09	214.00	 6.67	-11.25	210.980	 0.613	 401.034	  2.329	  0.000	    0.000	210.680	 0.613
NGC3521    	  3.26	213.00	 9.98	 -9.77	211.823	 0.615	 372.312	  2.162	  0.000	    0.000	211.598	 0.616
NGC3521    	  3.43	212.00	11.20	 -7.06	213.456	 0.620	 338.359	  1.965	  0.000	    0.000	213.339	 0.620
NGC3521    	  3.61	215.00	 9.11	  2.40	213.847	 0.621	 307.363	  1.785	  0.000	    0.000	213.860	 0.621
NGC3521    	  3.78	217.00	10.10	  7.87	215.303	 0.625	 283.218	  1.644	  0.000	    0.000	215.447	 0.625
NGC3521    	  3.95	219.00	 8.05	 10.51	215.986	 0.627	 253.050	  1.469	  0.000	    0.000	216.241	 0.626
NGC3521    	  4.12	220.00	 8.29	 12.28	216.768	 0.629	 217.205	  1.261	  0.000	    0.000	217.115	 0.628
NGC3521    	  4.29	218.00	 8.42	 13.95	215.840	 0.627	 182.289	  1.058	  0.000	    0.000	216.290	 0.625
NGC3521    	  4.46	220.00	 9.71	 15.63	214.575	 0.623	 151.616	  0.880	  0.000	    0.000	215.144	 0.621
NGC3521    	  4.64	220.00	20.10	 17.49	211.770	 0.615	 122.359	  0.710	  0.000	    0.000	212.491	 0.613
NGC3521    	  4.81	216.00	23.50	 19.07	208.795	 0.606	 104.301	  0.606	  0.000	    0.000	209.664	 0.604
NGC3521    	  4.98	220.00	14.60	 20.00	205.538	 0.597	  92.672	  0.538	  0.000	    0.000	206.508	 0.594
NGC3521    	  5.15	218.00	12.20	 20.46	202.763	 0.589	  84.293	  0.489	  0.000	    0.000	203.792	 0.586
NGC3521    	  5.32	213.00	23.10	 20.65	199.926	 0.580	  75.790	  0.440	  0.000	    0.000	200.990	 0.577
NGC3521    	  5.49	215.00	21.20	 20.74	197.320	 0.573	  69.550	  0.404	  0.000	    0.000	198.407	 0.570
NGC3521    	  5.67	216.00	18.30	 21.02	194.721	 0.565	  64.044	  0.372	  0.000	    0.000	195.853	 0.562
NGC3521    	  5.84	208.00	31.70	 21.30	192.475	 0.559	  58.926	  0.342	  0.000	    0.000	193.650	 0.555
NGC3521    	  6.01	212.00	25.30	 21.67	190.314	 0.553	  54.683	  0.318	  0.000	    0.000	191.543	 0.549
NGC3521    	  6.19	213.00	23.80	 22.04	188.313	 0.547	  50.499	  0.293	  0.000	    0.000	189.598	 0.543
NGC3521    	  6.35	216.00	19.60	 22.51	186.527	 0.542	  45.710	  0.265	  0.000	    0.000	187.880	 0.538
NGC3521    	  6.64	210.00	25.00	 23.63	183.070	 0.531	  36.585	  0.212	  0.000	    0.000	184.588	 0.527
NGC3521    	  8.82	210.00	10.70	 34.97	160.709	 0.467	  16.436	  0.095	  0.000	    0.000	164.470	 0.456
NGC3521    	 11.07	210.00	10.70	 43.44	144.151	 0.419	   7.004	  0.041	  0.000	    0.000	150.555	 0.401
NGC3521    	 13.32	206.00	 6.25	 45.95	131.864	 0.383	   3.637	  0.021	  0.000	    0.000	139.640	 0.362
NGC3521    	 15.49	206.00	 6.25	 45.39	122.121	 0.355	   1.122	  0.007	  0.000	    0.000	130.283	 0.332
NGC3521    	 17.74	206.00	10.70	 42.23	112.976	 0.328	   0.000	  0.000	  0.000	    0.000	120.610	 0.307
NGC4217    	  0.87	 47.80	 8.20	  3.06	 12.136	 0.935	  43.512	  6.706	 82.867	 1155.720	 83.807	 6.315
NGC4217    	  1.74	 98.90	 8.20	 12.07	 21.555	 1.661	  38.165	  5.882	117.547	  723.243	120.115	 8.869
NGC4217    	  2.61	146.00	 7.70	 14.22	 29.370	 2.263	  33.475	  5.159	140.058	  357.040	143.809	10.521
NGC4217    	  3.50	164.00	 6.40	 13.58	 36.440	 2.808	  29.105	  4.485	147.954	   77.523	152.979	11.046
NGC4217    	  4.37	174.00	 5.95	 15.41	 41.128	 3.169	  25.016	  3.855	138.432	   13.074	145.232	10.207
NGC4217    	  5.24	175.00	 6.00	 20.15	 46.556	 3.587	  22.504	  3.468	127.760	    2.211	137.463	 9.230
NGC4217    	  6.11	184.00	 6.40	 23.71	 52.972	 4.082	  19.360	  2.984	118.454	    0.376	131.907	 8.359
NGC4217    	  6.98	185.00	 6.40	 21.44	 57.346	 4.419	  14.541	  2.241	110.871	    0.064	126.652	 7.742
NGC4217    	  7.85	188.00	 6.65	 24.46	 61.851	 4.766	   8.780	  1.353	104.590	    0.012	123.947	 7.204
NGC4217    	  8.72	190.00	 7.35	 27.91	 57.698	 4.446	   2.351	  0.362	 99.232	    0.003	118.131	 6.780
NGC4217    	  9.60	191.00	 6.40	 30.71	 52.826	 4.071	   1.295	  0.200	 94.565	    0.000	112.589	 6.411
NGC4217    	 10.47	191.00	 5.55	 32.87	 49.575	 3.820	   1.114	  0.172	 90.536	    0.000	108.328	 6.087
NGC4217    	 11.35	189.00	 5.95	 33.95	 47.290	 3.644	   0.954	  0.147	 86.972	    0.000	104.657	 5.807
NGC4217    	 12.19	186.00	 6.85	 32.87	 45.546	 3.510	   0.715	  0.110	 83.947	    0.000	101.005	 5.604
NGC4217    	 13.12	183.00	 6.40	 32.44	 43.752	 3.371	   0.473	  0.073	 80.917	    0.000	 97.541	 5.389
NGC4217    	 13.94	179.00	 6.85	 31.36	 42.192	 3.251	   0.327	  0.050	 78.503	    0.000	 94.479	 5.232
NGC4217    	 14.86	177.00	 7.25	 30.50	 40.631	 3.131	   0.219	  0.034	 76.035	    0.000	 91.446	 5.066
NGC4217    	 15.79	177.00	 8.55	 31.36	 39.108	 3.013	   0.146	  0.022	 73.761	    0.000	 89.183	 4.883
NGC4217    	 16.72	178.00	12.00	 33.41	 37.736	 2.908	   0.105	  0.016	 71.682	    0.000	 87.627	 4.689
