#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:44:48 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:44:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/234/18/table3&-out.max=unlimited&-out=Name,sma,mu36corr,e_mu36corr,ell,tmagcorr,e_tmagcorr	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22340018
#Name: J/ApJS/234/18
#Title: GALEX/S4G surface brightness profiles. I. (Bouquin+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apjs/234/18	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/234/18	    IVOID of underlying data collection
#INFO	creator=Bouquin A.Y.K.	    First author or institution
#INFO	cites=bibcode:2018ApJS..234...18B	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/234/18	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22340018	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-07-16	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_234_18_table3:
#Name: J/ApJS/234/18/table3
#Title: Surface brightness data for the 1931 galaxies
#Column	Name	(a10)	Galaxy identifier using S^4^G nomenclature	[ucd=meta.id;meta.main]
#Column	sma	(I3)	[6/498] Semi-major axis steps in arcsec	[ucd=phys.angSize;src]
#Column	mu36corr	(F6.3)	[14/39]? 3.6um aperture-corrected surface brightness (1)	[ucd=phot.mag.sb;em.IR.3-4um]
#Column	e_mu36corr	(F9.3)	[0/21707]? 1{sigma} uncertainty in SB36 (1)	[ucd=stat.error]
#Column	ell	(F6.3)	Ellipticity	[ucd=src.ellipticity]
#Column	tmagcorr	(F6.3)	[6/22]? 3.6um aperture-corrected AB magnitude inside aperture (1)	[ucd=phot.mag;em.IR.3-4um]
#Column	e_tmagcorr	(F6.3)	[0/1.1]? 1{sigma} uncertainty in tmagcorr (1)	[ucd=stat.error]
Name	sma	mu36corr	e_mu36corr	ell	tmagcorr	e_tmagcorr
NGC4700   	 54	22.382	    0.012	 0.744	12.596	 0.003
NGC4700   	 60	22.608	    0.015	 0.744	12.529	 0.004
NGC4700   	 66	22.913	    0.020	 0.744	12.475	 0.005
NGC4700   	 72	23.204	    0.026	 0.744	12.430	 0.005
NGC4700   	 78	23.550	    0.036	 0.744	12.396	 0.006
NGC4700   	 84	23.824	    0.046	 0.744	12.369	 0.007
NGC4700   	 90	24.119	    0.060	 0.744	12.348	 0.007
NGC4700   	 96	24.318	    0.073	 0.744	12.331	 0.008
NGC4700   	102	24.536	    0.089	 0.744	12.317	 0.009
NGC4700   	108	24.901	    0.124	 0.744	12.306	 0.010
NGC4700   	114	25.288	    0.176	 0.744	12.299	 0.011
NGC4700   	120	25.673	    0.251	 0.744	12.293	 0.012
NGC4700   	126	26.085	    0.367	 0.744	12.289	 0.013
NGC4700   	132	26.004	    0.340	 0.744	12.286	 0.014
NGC4700   	138	26.609	    0.593	 0.744	12.284	 0.015
NGC4700   	144	27.111	    0.941	 0.744	12.282	 0.017
NGC4700   	150	27.402	    1.230	 0.744	12.281	 0.018
NGC4700   	156	28.097	    2.329	 0.744	12.280	 0.020
NGC4700   	162	      	         	 0.744	12.280	 0.021
NGC4700   	168	      	         	 0.744	12.280	 0.023
NGC4700   	174	29.169	    6.245	 0.744	12.279	 0.024
NGC4700   	180	29.100	    5.858	 0.744	12.279	 0.026
NGC4700   	186	29.365	    7.475	 0.744	12.279	 0.027
NGC4700   	192	27.572	    1.432	 0.744	12.279	 0.028
NGC4700   	198	27.822	    1.803	 0.744	12.278	 0.030
NGC4700   	204	28.011	    2.145	 0.744	12.278	 0.031
NGC4700   	210	29.704	   10.191	 0.744	12.278	 0.033
NGC4700   	216	      	         	 0.744	12.278	 0.034
NGC4700   	222	      	         	 0.744	12.279	 0.035
NGC4707   	 24	23.630	    0.033	 0.174	17.071	 0.026
NGC4707   	 30	24.017	    0.047	 0.174	16.404	 0.032
NGC4707   	 36	24.141	    0.052	 0.174	15.929	 0.037
NGC4707   	 42	24.242	    0.057	 0.174	15.596	 0.042
NGC4707   	 48	24.517	    0.073	 0.174	15.358	 0.046
NGC4707   	 54	24.887	    0.103	 0.174	15.193	 0.052
NGC4707   	 60	25.069	    0.122	 0.174	15.081	 0.058
NGC4707   	 66	25.475	    0.176	 0.174	14.988	 0.065
NGC4707   	 72	25.760	    0.229	 0.174	14.924	 0.072
NGC4707   	 78	25.924	    0.267	 0.174	14.880	 0.079
NGC4707   	 84	26.461	    0.437	 0.174	14.845	 0.089
NGC4707   	 90	26.703	    0.546	 0.174	14.812	 0.100
NGC4707   	 96	26.843	    0.620	 0.174	14.782	 0.113
NGC4707   	102	27.442	    1.077	 0.174	14.759	 0.128
NGC4707   	108	27.588	    1.231	 0.174	14.746	 0.146
NGC4710   	  6	17.257	    0.000	 0.610	12.756	 0.000
NGC4710   	 12	18.228	    0.000	 0.610	11.867	 0.000
NGC4710   	 18	18.942	    0.001	 0.610	11.488	 0.000
NGC4710   	 24	19.423	    0.001	 0.610	11.234	 0.000
NGC4710   	 30	19.754	    0.002	 0.610	11.047	 0.001
NGC4710   	 36	19.963	    0.002	 0.610	10.891	 0.001
NGC4710   	 42	20.222	    0.002	 0.610	10.762	 0.001
NGC4710   	 48	20.501	    0.003	 0.610	10.659	 0.001
NGC4710   	 54	20.847	    0.004	 0.610	10.577	 0.001
NGC4710   	 60	21.208	    0.006	 0.610	10.514	 0.001
NGC4710   	 66	21.560	    0.008	 0.610	10.465	 0.001
NGC4710   	 72	21.914	    0.011	 0.610	10.428	 0.002
NGC4710   	 78	22.161	    0.013	 0.610	10.397	 0.002
NGC4710   	 84	22.426	    0.017	 0.610	10.371	 0.002
NGC4710   	 90	22.773	    0.023	 0.610	10.352	 0.002
NGC4710   	 96	22.920	    0.027	 0.610	10.338	 0.003
NGC4710   	102	23.117	    0.032	 0.610	10.324	 0.003
NGC4710   	108	23.414	    0.042	 0.610	10.312	 0.003
NGC4710   	114	23.630	    0.051	 0.610	10.303	 0.004
NGC4710   	120	23.916	    0.067	 0.610	10.296	 0.004
NGC4710   	126	24.107	    0.079	 0.610	10.289	 0.004
NGC4710   	132	24.330	    0.098	 0.610	10.284	 0.005
NGC4710   	138	24.551	    0.120	 0.610	10.280	 0.005
NGC4710   	144	24.653	    0.131	 0.610	10.276	 0.005
NGC4710   	150	24.785	    0.148	 0.610	10.272	 0.006
NGC4710   	156	25.076	    0.194	 0.610	10.269	 0.006
NGC4710   	162	25.186	    0.214	 0.610	10.267	 0.006
NGC4710   	168	25.286	    0.235	 0.610	10.265	 0.007
NGC4710   	174	25.338	    0.246	 0.610	10.263	 0.007
NGC4710   	180	25.652	    0.329	 0.610	10.261	 0.008
NGC4710   	186	25.889	    0.409	 0.610	10.259	 0.008
NGC4710   	192	25.902	    0.414	 0.610	10.258	 0.009
NGC4710   	198	26.070	    0.484	 0.610	10.257	 0.009
NGC4710   	204	26.071	    0.484	 0.610	10.256	 0.010
NGC4710   	210	26.203	    0.546	 0.610	10.255	 0.010
NGC4710   	216	26.365	    0.634	 0.610	10.254	 0.011
NGC4710   	222	26.485	    0.708	 0.610	10.253	 0.011
NGC4710   	228	26.529	    0.738	 0.610	10.252	 0.012
NGC4710   	234	26.690	    0.856	 0.610	10.252	 0.012
NGC4710   	240	26.832	    0.975	 0.610	10.251	 0.013
NGC4710   	246	27.656	    2.082	 0.610	10.251	 0.014
NGC4710   	252	27.269	    1.458	 0.610	10.250	 0.014
NGC4710   	258	27.430	    1.691	 0.610	10.250	 0.015
NGC4710   	264	28.731	    5.600	 0.610	10.250	 0.016
NGC4710   	270	28.041	    2.967	 0.610	10.250	 0.016
NGC4710   	276	28.474	    4.419	 0.610	10.250	 0.017
NGC4710   	282	30.123	   20.192	 0.610	10.250	 0.018
NGC4710   	288	29.955	   17.295	 0.610	10.250	 0.019
NGC4713   	  6	20.086	    0.003	 0.286	14.914	 0.002
NGC4713   	 12	20.519	    0.005	 0.286	13.818	 0.003
NGC4713   	 18	20.902	    0.007	 0.286	13.206	 0.004
NGC4713   	 24	21.312	    0.010	 0.286	12.834	 0.005
NGC4713   	 30	21.494	    0.011	 0.286	12.565	 0.006
NGC4713   	 36	21.622	    0.013	 0.286	12.335	 0.008
NGC4713   	 42	22.042	    0.019	 0.286	12.160	 0.009
NGC4713   	 48	22.717	    0.035	 0.286	12.055	 0.010
NGC4713   	 54	23.014	    0.046	 0.286	11.988	 0.012
NGC4713   	 60	23.502	    0.072	 0.286	11.936	 0.014
NGC4713   	 66	23.835	    0.098	 0.286	11.897	 0.016
NGC4713   	 72	24.615	    0.200	 0.286	11.874	 0.019
NGC4713   	 78	25.076	    0.306	 0.286	11.860	 0.022
NGC4713   	 84	25.590	    0.491	 0.286	11.851	 0.025
NGC4753   	354	26.733	    1.697	 0.451	 9.268	 0.033
NGC4713   	 90	25.927	    0.669	 0.286	11.845	 0.028
NGC4713   	 96	26.273	    0.920	 0.286	11.840	 0.031
NGC4713   	102	26.218	    0.874	 0.286	11.835	 0.034
NGC4713   	108	26.416	    1.049	 0.286	11.831	 0.038
NGC4713   	114	26.568	    1.206	 0.286	11.827	 0.042
NGC4713   	120	26.506	    1.140	 0.286	11.823	 0.046
NGC4713   	126	26.910	    1.654	 0.286	11.821	 0.049
NGC4713   	132	26.971	    1.748	 0.286	11.818	 0.052
NGC4713   	138	27.483	    2.802	 0.286	11.817	 0.056
NGC4722   	  6	18.569	    0.001	 0.565	13.700	 0.001
NGC4722   	 12	19.485	    0.001	 0.565	13.050	 0.001
NGC4722   	 18	20.338	    0.002	 0.565	12.687	 0.001
NGC4722   	 24	20.952	    0.004	 0.565	12.468	 0.001
NGC4722   	 30	21.476	    0.006	 0.565	12.323	 0.002
NGC4722   	 36	22.063	    0.011	 0.565	12.228	 0.002
NGC4722   	 42	22.582	    0.017	 0.565	12.171	 0.003
NGC4722   	 48	23.362	    0.035	 0.565	12.135	 0.003
NGC4722   	 54	24.083	    0.068	 0.565	12.117	 0.004
NGC4722   	 60	24.566	    0.105	 0.565	12.107	 0.005
NGC4722   	 66	25.239	    0.195	 0.565	12.100	 0.006
NGC4722   	 72	25.637	    0.280	 0.565	12.095	 0.007
NGC4722   	 78	25.880	    0.350	 0.565	12.091	 0.008
NGC4722   	 84	26.045	    0.407	 0.565	12.089	 0.009
NGC4722   	 90	26.244	    0.489	 0.565	12.086	 0.010
NGC4722   	 96	26.961	    0.944	 0.565	12.084	 0.011
NGC4722   	102	26.830	    0.836	 0.565	12.083	 0.013
NGC4722   	108	27.014	    0.989	 0.565	12.083	 0.014
NGC4722   	114	28.235	    3.043	 0.565	12.082	 0.016
NGC4722   	120	27.919	    2.273	 0.565	12.082	 0.018
NGC4722   	126	28.014	    2.480	 0.565	12.081	 0.020
NGC4723   	  6	22.319	    0.034	 0.214	17.237	 0.028
NGC4723   	 12	23.016	    0.064	 0.214	16.153	 0.039
NGC4723   	 18	23.633	    0.113	 0.214	15.697	 0.055
NGC4723   	 24	24.338	    0.215	 0.214	15.416	 0.078
NGC4723   	 30	24.784	    0.324	 0.214	15.268	 0.101
NGC4723   	 36	25.122	    0.441	 0.214	15.158	 0.126
NGC4723   	 42	25.466	    0.605	 0.214	15.090	 0.153
NGC4723   	 48	25.834	    0.849	 0.214	15.027	 0.189
NGC4723   	 54	26.244	    1.237	 0.214	14.966	 0.231
NGC4723   	 60	26.079	    1.064	 0.214	14.917	 0.274
NGC4723   	 66	26.423	    1.459	 0.214	14.870	 0.320
NGC4725   	  6	17.358	    0.000	 0.296	11.815	 0.000
NGC4725   	 12	18.518	    0.001	 0.296	11.200	 0.000
NGC4725   	 18	19.182	    0.001	 0.296	10.891	 0.000
NGC4725   	 24	19.578	    0.002	 0.296	10.673	 0.001
NGC4725   	 30	19.883	    0.002	 0.296	10.502	 0.001
NGC4725   	 36	20.150	    0.003	 0.296	10.365	 0.001
NGC4725   	 42	20.357	    0.004	 0.296	10.247	 0.001
NGC4725   	 48	20.567	    0.005	 0.296	10.149	 0.002
NGC4725   	 54	20.751	    0.005	 0.296	10.063	 0.002
NGC4725   	 60	20.907	    0.006	 0.296	 9.983	 0.002
NGC4725   	 66	21.028	    0.007	 0.296	 9.911	 0.002
NGC4725   	 72	21.141	    0.008	 0.296	 9.844	 0.003
NGC4725   	 78	21.237	    0.009	 0.296	 9.784	 0.003
NGC4725   	 84	21.294	    0.009	 0.296	 9.729	 0.003
NGC4725   	 90	21.325	    0.009	 0.296	 9.673	 0.004
NGC4725   	 96	21.349	    0.009	 0.296	 9.619	 0.004
NGC4725   	102	21.335	    0.009	 0.296	 9.563	 0.004
NGC4725   	108	21.399	    0.010	 0.296	 9.507	 0.004
NGC4725   	114	21.438	    0.010	 0.296	 9.452	 0.005
NGC4725   	120	21.552	    0.011	 0.296	 9.400	 0.005
NGC4725   	126	21.667	    0.013	 0.296	 9.352	 0.005
NGC4725   	132	21.789	    0.014	 0.296	 9.309	 0.005
NGC4725   	138	21.866	    0.015	 0.296	 9.270	 0.006
NGC4725   	144	21.995	    0.017	 0.296	 9.234	 0.006
NGC4725   	150	22.141	    0.020	 0.296	 9.203	 0.006
NGC4725   	156	22.277	    0.022	 0.296	 9.176	 0.007
NGC4725   	162	22.404	    0.025	 0.296	 9.152	 0.007
NGC4725   	168	22.575	    0.029	 0.296	 9.133	 0.007
NGC4725   	174	22.742	    0.034	 0.296	 9.116	 0.008
NGC4725   	180	22.907	    0.040	 0.296	 9.102	 0.008
NGC4725   	186	23.093	    0.047	 0.296	 9.089	 0.008
NGC4725   	192	23.234	    0.053	 0.296	 9.077	 0.009
NGC4725   	198	23.365	    0.060	 0.296	 9.067	 0.009
NGC4725   	204	23.431	    0.064	 0.296	 9.057	 0.010
NGC4725   	210	23.492	    0.068	 0.296	 9.049	 0.010
NGC4725   	216	23.546	    0.071	 0.296	 9.040	 0.011
NGC4725   	222	23.642	    0.078	 0.296	 9.032	 0.011
NGC4725   	228	23.700	    0.082	 0.296	 9.024	 0.012
NGC4725   	234	23.776	    0.088	 0.296	 9.016	 0.012
NGC4725   	240	23.847	    0.094	 0.296	 9.009	 0.013
NGC4725   	246	23.879	    0.097	 0.296	 9.002	 0.013
NGC4725   	252	23.905	    0.099	 0.296	 8.995	 0.014
NGC4725   	258	23.969	    0.105	 0.296	 8.989	 0.014
NGC4725   	264	24.047	    0.113	 0.296	 8.982	 0.015
NGC4725   	270	24.136	    0.123	 0.296	 8.977	 0.015
NGC4725   	276	24.207	    0.131	 0.296	 8.971	 0.016
NGC4725   	282	24.253	    0.137	 0.296	 8.966	 0.016
NGC4725   	288	24.375	    0.153	 0.296	 8.961	 0.017
NGC4725   	294	24.437	    0.162	 0.296	 8.957	 0.017
NGC4725   	300	24.554	    0.180	 0.296	 8.952	 0.018
NGC4725   	306	24.647	    0.196	 0.296	 8.948	 0.019
NGC4725   	312	24.775	    0.221	 0.296	 8.944	 0.019
NGC4725   	318	24.905	    0.249	 0.296	 8.941	 0.020
NGC4725   	324	25.018	    0.276	 0.296	 8.938	 0.020
NGC4725   	330	25.120	    0.303	 0.296	 8.935	 0.021
NGC4725   	336	25.281	    0.352	 0.296	 8.933	 0.022
NGC4725   	342	25.392	    0.390	 0.296	 8.931	 0.022
NGC4725   	348	25.539	    0.446	 0.296	 8.929	 0.023
NGC4725   	354	25.685	    0.510	 0.296	 8.927	 0.024
NGC4725   	360	25.818	    0.577	 0.296	 8.925	 0.025
NGC4725   	366	26.083	    0.736	 0.296	 8.924	 0.025
NGC4725   	372	26.047	    0.712	 0.296	 8.923	 0.026
NGC4725   	378	26.288	    0.889	 0.296	 8.922	 0.027
NGC4725   	384	26.472	    1.054	 0.296	 8.921	 0.028
NGC4725   	390	26.575	    1.159	 0.296	 8.920	 0.029
NGC4725   	396	26.881	    1.535	 0.296	 8.919	 0.030
NGC4725   	402	27.019	    1.743	 0.296	 8.919	 0.031
NGC4725   	408	27.084	    1.852	 0.296	 8.918	 0.031
NGC4725   	414	27.495	    2.704	 0.296	 8.918	 0.032
NGC4725   	420	27.479	    2.664	 0.296	 8.917	 0.033
NGC4725   	426	27.770	    3.482	 0.296	 8.917	 0.034
NGC4725   	432	27.849	    3.744	 0.296	 8.917	 0.035
NGC4725   	438	27.851	    3.754	 0.296	 8.916	 0.036
NGC4725   	444	29.160	   12.534	 0.296	 8.916	 0.036
NGC4725   	450	      	         	 0.296	 8.916	 0.037
NGC4725   	456	28.391	    6.170	 0.296	 8.916	 0.038
NGC4725   	462	33.034	  444.091	 0.296	 8.916	 0.039
NGC4725   	468	30.274	   34.944	 0.296	 8.916	 0.040
NGC4725   	474	      	         	 0.296	 8.916	 0.041
NGC4725   	480	      	         	 0.296	 8.916	 0.042
NGC4725   	486	      	         	 0.296	 8.916	 0.042
NGC4725   	492	29.245	   13.554	 0.296	 8.916	 0.043
NGC4725   	498	32.746	  340.695	 0.296	 8.916	 0.044
NGC4731   	  6	20.232	    0.003	 0.574	15.929	 0.003
NGC4731   	 12	20.575	    0.004	 0.574	14.827	 0.003
NGC4731   	 18	21.190	    0.006	 0.574	14.237	 0.004
NGC4731   	 24	21.524	    0.008	 0.574	13.879	 0.005
NGC4731   	 30	21.778	    0.010	 0.574	13.621	 0.006
NGC4731   	 36	22.022	    0.012	 0.574	13.424	 0.007
NGC4731   	 42	22.070	    0.013	 0.574	13.246	 0.008
NGC4731   	 48	22.281	    0.016	 0.574	13.087	 0.009
NGC4731   	 54	22.460	    0.018	 0.574	12.956	 0.010
NGC4731   	 60	22.546	    0.020	 0.574	12.838	 0.011
NGC4731   	 66	22.748	    0.024	 0.574	12.733	 0.012
NGC4731   	 72	22.821	    0.025	 0.574	12.634	 0.013
NGC4731   	 78	22.891	    0.027	 0.574	12.543	 0.014
NGC4731   	 84	22.960	    0.029	 0.574	12.461	 0.016
NGC4731   	 90	23.083	    0.032	 0.574	12.394	 0.017
NGC4731   	 96	23.192	    0.035	 0.574	12.332	 0.018
NGC4731   	102	23.312	    0.039	 0.574	12.273	 0.019
NGC4731   	108	23.195	    0.035	 0.574	12.212	 0.020
NGC4731   	114	23.377	    0.042	 0.574	12.152	 0.021
NGC4731   	120	23.571	    0.050	 0.574	12.104	 0.022
NGC4731   	126	23.717	    0.057	 0.574	12.061	 0.023
NGC4731   	132	23.836	    0.063	 0.574	12.019	 0.025
NGC4731   	138	23.795	    0.061	 0.574	11.979	 0.026
NGC4731   	144	23.980	    0.072	 0.574	11.938	 0.027
NGC4731   	150	24.150	    0.085	 0.574	11.902	 0.028
NGC4731   	156	24.179	    0.087	 0.574	11.872	 0.030
NGC4731   	162	24.281	    0.095	 0.574	11.844	 0.031
NGC4731   	168	24.386	    0.105	 0.574	11.818	 0.033
NGC4731   	174	24.560	    0.123	 0.574	11.795	 0.034
NGC4731   	180	24.736	    0.145	 0.574	11.775	 0.036
NGC4731   	186	24.933	    0.174	 0.574	11.758	 0.038
NGC4731   	192	25.203	    0.222	 0.574	11.744	 0.040
NGC4731   	198	25.328	    0.249	 0.574	11.732	 0.042
NGC4731   	204	25.484	    0.288	 0.574	11.722	 0.044
NGC4731   	210	25.639	    0.332	 0.574	11.714	 0.046
NGC4731   	216	25.813	    0.390	 0.574	11.707	 0.049
NGC4731   	222	26.061	    0.490	 0.574	11.700	 0.051
NGC4731   	228	26.086	    0.501	 0.574	11.696	 0.053
NGC4731   	234	26.158	    0.535	 0.574	11.691	 0.055
NGC4731   	240	26.305	    0.612	 0.574	11.687	 0.058
NGC4731   	246	26.350	    0.638	 0.574	11.682	 0.060
NGC4731   	252	26.276	    0.596	 0.574	11.678	 0.063
NGC4731   	258	26.451	    0.700	 0.574	11.675	 0.065
NGC4731   	264	26.514	    0.742	 0.574	11.672	 0.068
NGC4731   	270	26.495	    0.729	 0.574	11.669	 0.071
NGC4731   	276	26.797	    0.963	 0.574	11.666	 0.074
NGC4731   	282	26.587	    0.793	 0.574	11.663	 0.077
NGC4731   	288	27.253	    1.465	 0.574	11.660	 0.080
NGC4731   	294	27.379	    1.644	 0.574	11.659	 0.083
NGC4731   	300	27.208	    1.404	 0.574	11.657	 0.086
NGC4731   	306	27.061	    1.227	 0.574	11.656	 0.089
NGC4731   	312	27.868	    2.579	 0.574	11.654	 0.092
NGC4731   	318	27.505	    1.845	 0.574	11.653	 0.095
NGC4731   	324	27.215	    1.412	 0.574	11.651	 0.099
NGC4731   	330	28.127	    3.273	 0.574	11.650	 0.102
NGC4731   	336	27.318	    1.553	 0.574	11.649	 0.106
NGC4731   	342	27.681	    2.169	 0.574	11.647	 0.109
NGC4731   	348	27.807	    2.436	 0.574	11.645	 0.113
NGC4731   	354	27.849	    2.533	 0.574	11.644	 0.117
NGC4731   	360	27.541	    1.906	 0.574	11.642	 0.121
NGC4731   	366	27.386	    1.653	 0.574	11.641	 0.124
NGC4731   	372	28.105	    3.205	 0.574	11.639	 0.128
NGC4731   	378	32.090	  125.798	 0.574	11.639	 0.132
NGC4731   	384	28.919	    6.780	 0.574	11.638	 0.136
NGC4731   	390	28.241	    3.631	 0.574	11.638	 0.140
NGC4731   	396	28.017	    2.955	 0.574	11.637	 0.144
NGC4731   	402	26.950	    1.106	 0.574	11.634	 0.148
NGC4731   	408	27.314	    1.545	 0.574	11.631	 0.152
NGC4731   	414	27.426	    1.714	 0.574	11.629	 0.156
NGC4733   	  6	19.616	    0.002	 0.094	13.954	 0.001
NGC4733   	 12	20.401	    0.003	 0.094	13.150	 0.001
NGC4733   	 18	20.924	    0.004	 0.094	12.706	 0.002
NGC4733   	 24	21.385	    0.007	 0.094	12.431	 0.003
NGC4733   	 30	21.773	    0.009	 0.094	12.243	 0.003
NGC4733   	 36	22.155	    0.013	 0.094	12.103	 0.004
NGC4733   	 42	22.538	    0.018	 0.094	11.998	 0.005
NGC4733   	 48	22.958	    0.027	 0.094	11.930	 0.006
NGC4733   	 54	23.321	    0.038	 0.094	11.878	 0.007
NGC4733   	 60	23.572	    0.047	 0.094	11.840	 0.009
NGC4733   	 66	23.960	    0.068	 0.094	11.808	 0.010
NGC4733   	 72	24.282	    0.091	 0.094	11.779	 0.012
NGC4733   	 78	24.602	    0.122	 0.094	11.757	 0.014
NGC4733   	 84	24.915	    0.162	 0.094	11.740	 0.016
NGC4733   	 90	25.251	    0.221	 0.094	11.727	 0.018
NGC4733   	 96	25.524	    0.284	 0.094	11.718	 0.020
NGC4733   	102	25.968	    0.427	 0.094	11.710	 0.022
NGC4733   	108	26.459	    0.671	 0.094	11.704	 0.025
NGC4733   	114	26.776	    0.899	 0.094	11.700	 0.027
NGC4733   	120	27.230	    1.364	 0.094	11.697	 0.030
NGC4733   	126	27.346	    1.518	 0.094	11.696	 0.033
NGC4736   	  6	15.405	    0.000	 0.211	10.126	 0.000
NGC4736   	 12	16.483	    0.000	 0.211	 9.294	 0.000
NGC4736   	 18	17.306	    0.000	 0.211	 8.930	 0.000
NGC4736   	 24	17.953	    0.000	 0.211	 8.732	 0.000
NGC4736   	 30	18.335	    0.000	 0.211	 8.592	 0.000
NGC4736   	 36	18.542	    0.001	 0.211	 8.477	 0.000
NGC4736   	 42	18.646	    0.001	 0.211	 8.369	 0.000
NGC4736   	 48	19.005	    0.001	 0.211	 8.275	 0.000
NGC4736   	 54	19.425	    0.001	 0.211	 8.207	 0.000
NGC4736   	 60	19.794	    0.002	 0.211	 8.158	 0.000
NGC4736   	 66	20.072	    0.002	 0.211	 8.120	 0.000
NGC4736   	 72	20.277	    0.002	 0.211	 8.087	 0.000
NGC4736   	 78	20.456	    0.003	 0.211	 8.058	 0.000
NGC4736   	 84	20.600	    0.003	 0.211	 8.032	 0.001
NGC4736   	 90	20.720	    0.004	 0.211	 8.007	 0.001
NGC4736   	 96	20.827	    0.004	 0.211	 7.984	 0.001
NGC4736   	102	20.897	    0.004	 0.211	 7.962	 0.001
NGC4736   	108	20.991	    0.005	 0.211	 7.941	 0.001
NGC4736   	114	21.060	    0.005	 0.211	 7.921	 0.001
NGC4736   	120	21.129	    0.005	 0.211	 7.902	 0.001
NGC4736   	126	21.196	    0.005	 0.211	 7.882	 0.001
NGC4736   	132	21.305	    0.006	 0.211	 7.864	 0.001
NGC4736   	138	21.415	    0.007	 0.211	 7.847	 0.001
NGC4736   	144	21.539	    0.008	 0.211	 7.832	 0.001
NGC4736   	150	21.673	    0.009	 0.211	 7.817	 0.001
NGC4736   	156	21.825	    0.010	 0.211	 7.805	 0.001
NGC4736   	162	21.973	    0.011	 0.211	 7.794	 0.002
NGC4736   	168	22.136	    0.013	 0.211	 7.784	 0.002
NGC4736   	174	22.274	    0.015	 0.211	 7.775	 0.002
NGC4736   	180	22.422	    0.017	 0.211	 7.768	 0.002
NGC4736   	186	22.562	    0.019	 0.211	 7.761	 0.002
NGC4736   	192	22.718	    0.022	 0.211	 7.755	 0.002
NGC4736   	198	22.865	    0.025	 0.211	 7.750	 0.002
NGC4736   	204	23.000	    0.029	 0.211	 7.745	 0.002
NGC4736   	210	23.131	    0.033	 0.211	 7.741	 0.002
NGC4736   	216	23.248	    0.036	 0.211	 7.737	 0.002
NGC4736   	222	23.367	    0.040	 0.211	 7.733	 0.003
NGC4736   	228	23.475	    0.045	 0.211	 7.730	 0.003
NGC4736   	234	23.530	    0.047	 0.211	 7.727	 0.003
NGC4736   	240	23.600	    0.050	 0.211	 7.724	 0.003
NGC4736   	246	23.657	    0.053	 0.211	 7.721	 0.003
NGC4736   	252	23.638	    0.052	 0.211	 7.718	 0.003
NGC4736   	258	23.673	    0.054	 0.211	 7.715	 0.003
NGC4736   	264	23.703	    0.055	 0.211	 7.712	 0.003
NGC4736   	270	23.704	    0.055	 0.211	 7.709	 0.004
NGC4736   	276	23.707	    0.055	 0.211	 7.706	 0.004
NGC4736   	282	23.703	    0.055	 0.211	 7.703	 0.004
NGC4736   	288	23.719	    0.056	 0.211	 7.700	 0.004
NGC4736   	294	23.718	    0.056	 0.211	 7.697	 0.004
NGC4736   	300	23.712	    0.056	 0.211	 7.695	 0.004
NGC4736   	306	23.724	    0.056	 0.211	 7.692	 0.004
NGC4736   	312	23.763	    0.058	 0.211	 7.689	 0.005
NGC4736   	318	23.762	    0.058	 0.211	 7.686	 0.005
NGC4736   	324	23.785	    0.059	 0.211	 7.683	 0.005
NGC4736   	330	23.766	    0.058	 0.211	 7.681	 0.005
NGC4736   	336	23.838	    0.062	 0.211	 7.678	 0.005
NGC4736   	342	23.865	    0.064	 0.211	 7.675	 0.005
NGC4736   	348	23.897	    0.066	 0.211	 7.673	 0.005
NGC4736   	354	23.948	    0.069	 0.211	 7.670	 0.006
NGC4736   	360	23.953	    0.069	 0.211	 7.667	 0.006
NGC4736   	366	24.009	    0.073	 0.211	 7.665	 0.006
NGC4736   	372	24.047	    0.076	 0.211	 7.662	 0.006
NGC4736   	378	24.106	    0.080	 0.211	 7.660	 0.006
NGC4736   	384	24.130	    0.082	 0.211	 7.658	 0.006
NGC4736   	390	24.177	    0.085	 0.211	 7.656	 0.006
NGC4736   	396	24.214	    0.088	 0.211	 7.653	 0.007
NGC4736   	402	24.272	    0.093	 0.211	 7.651	 0.007
NGC4736   	408	24.300	    0.095	 0.211	 7.649	 0.007
